symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_5m_atr_momentum,gate_vwap_extension,gate_consolidation_coil,gate_volume_ignition,naive_baseline_fired,data_source_flags
SMLMAH,2026-01-07 10:15:00 IST,BULL,2026-01-07 10:20:00 IST,4405.51,3881.73,5453.07,5453.07,5714.96,5976.85,2026-01-07 15:20:00 IST,3881.73,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
SMLMAH,2026-04-08 10:15:00 IST,BULL,2026-04-08 10:20:00 IST,4293.77,3739.36,5402.58,5402.59,5679.8,5957.0,2026-04-08 15:20:00 IST,3739.36,SL_HIT,-1.0,15,75.0,True,True,True,True,True,NONE
BLACKBUCK,2026-03-20 10:15:00 IST,SIDEWAYS,2026-03-20 10:20:00 IST,615.8,544.89,757.63,757.62,793.07,828.53,2026-03-20 15:20:00 IST,616.51,HORIZON_REACHED,0.01,20,75.0,True,True,True,True,True,NONE
BLACKBUCK,2026-04-16 10:15:00 IST,SIDEWAYS,2026-04-16 10:20:00 IST,601.95,558.02,689.82,689.81,711.78,733.74,2026-04-16 15:20:00 IST,558.02,SL_HIT,-1.0,9,75.0,True,True,True,True,True,NONE
DCMSHRIRAM,2025-11-21 10:15:00 IST,BULL,2025-11-21 10:20:00 IST,1259.55,1153.99,1470.68,1470.67,1523.45,1576.23,2025-11-21 15:20:00 IST,1203.92,HORIZON_REACHED,-0.527,20,75.0,True,True,True,True,True,NONE
DCMSHRIRAM,2026-05-06 10:15:00 IST,BULL,2026-05-06 10:20:00 IST,1296.87,1153.73,1583.14,1583.15,1654.72,1726.29,2026-05-06 15:20:00 IST,1153.73,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
JLHL,2026-01-30 10:15:00 IST,BULL,2026-01-30 10:20:00 IST,1840.83,1800.84,1920.8,1920.81,1940.8,1960.8,2026-01-30 15:20:00 IST,1800.84,SL_HIT,-1.0,9,75.0,True,True,True,True,True,NONE
ECLERX,2025-10-20 10:15:00 IST,BULL,2025-10-20 10:20:00 IST,2157.2,1989.95,2491.71,2491.7,2575.32,2658.95,2025-10-20 15:20:00 IST,2212.73,HORIZON_REACHED,0.332,20,75.0,True,True,True,True,True,NONE
ECLERX,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,1631.1,1435.37,2022.56,2022.56,2120.43,2218.29,2026-04-17 15:20:00 IST,1435.37,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
ECLERX,2026-07-03 10:15:00 IST,BEAR,2026-07-03 10:20:00 IST,1488.8,1314.87,1836.66,1836.66,1923.62,2010.59,2026-07-03 15:20:00 IST,1836.66,T1_HIT,2.0,10,75.0,True,True,True,True,True,NONE
ECLERX,2026-07-10 10:15:00 IST,BEAR,2026-07-10 10:20:00 IST,1621.7,1398.01,2069.08,2069.08,2180.93,2292.77,2026-07-10 15:20:00 IST,1769.11,HORIZON_REACHED,0.659,20,75.0,True,True,True,True,True,NONE
ECLERX,2026-07-17 10:15:00 IST,BULL,2026-07-17 10:20:00 IST,1979.8,1551.05,2837.29,2837.3,3051.68,3266.05,2026-07-17 15:20:00 IST,1897.05,HORIZON_REACHED,-0.193,20,75.0,True,True,True,True,True,NONE
CAMS,2025-11-12 10:15:00 IST,BULL,2025-11-12 10:20:00 IST,784.81,724.27,905.89,905.89,936.16,966.43,2025-11-12 15:20:00 IST,729.78,HORIZON_REACHED,-0.909,20,75.0,True,True,True,True,True,NONE
CAMS,2026-04-17 10:15:00 IST,SIDEWAYS,2026-04-17 10:20:00 IST,746.28,686.0,866.84,866.84,896.98,927.12,2026-04-17 15:20:00 IST,779.98,HORIZON_REACHED,0.559,20,75.0,True,True,True,True,True,NONE
IONEXCHANG,2025-08-08 10:15:00 IST,BULL,2025-08-08 10:20:00 IST,678.87,663.69,709.23,709.23,716.82,724.41,2025-08-08 15:20:00 IST,709.23,T1_HIT,2.0,9,75.0,True,True,True,True,True,NONE
KEC,2025-11-07 10:15:00 IST,BULL,2025-11-07 10:20:00 IST,1215.39,1175.97,1294.22,1294.23,1313.94,1333.65,2025-11-07 15:20:00 IST,1294.23,T1_HIT,2.0,10,75.0,True,True,True,True,True,NONE
KEC,2025-11-21 10:15:00 IST,BULL,2025-11-21 10:20:00 IST,1293.3,1240.07,1399.77,1399.76,1426.38,1452.99,2025-11-21 15:20:00 IST,1240.07,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
APOLLOHOSP,2026-05-08 10:15:00 IST,BULL,2026-05-08 10:20:00 IST,8097.0,7623.05,9044.9,9044.9,9281.88,9518.85,2026-05-08 15:20:00 IST,8304.59,HORIZON_REACHED,0.438,20,75.0,True,True,True,True,True,NONE
SUMICHEM,2026-01-22 10:15:00 IST,BEAR,2026-01-22 10:20:00 IST,438.39,408.12,498.94,498.93,514.06,529.2,2026-01-22 15:20:00 IST,408.12,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
SUMICHEM,2026-05-29 10:15:00 IST,BULL,2026-05-29 10:20:00 IST,500.34,464.03,572.97,572.96,591.12,609.27,2026-05-29 15:20:00 IST,464.03,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
SUMICHEM,2026-07-03 10:15:00 IST,BULL,2026-07-03 10:20:00 IST,501.09,408.8,685.67,685.67,731.81,777.96,2026-07-03 15:20:00 IST,510.32,HORIZON_REACHED,0.1,20,75.0,True,True,True,True,True,NONE
MBAPL,2026-01-07 10:15:00 IST,BULL,2026-01-07 10:20:00 IST,89.26,83.38,101.02,101.02,103.96,106.9,2026-01-07 15:20:00 IST,83.38,SL_HIT,-1.0,1,75.0,True,True,True,True,True,NONE
MBAPL,2026-07-09 10:15:00 IST,BULL,2026-07-09 10:20:00 IST,129.85,109.05,171.45,171.45,181.85,192.25,2026-07-09 15:20:00 IST,160.38,HORIZON_REACHED,1.468,20,75.0,True,True,True,True,True,NONE
MAXHEALTH,2025-11-19 10:15:00 IST,SIDEWAYS,2025-11-19 10:20:00 IST,1162.33,1070.08,1346.85,1346.83,1392.95,1439.08,2025-11-19 15:20:00 IST,1070.08,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
LTTS,2025-11-12 10:15:00 IST,SIDEWAYS,2025-11-12 10:20:00 IST,4134.48,3970.66,4462.12,4462.12,4544.03,4625.94,2025-11-12 15:20:00 IST,4462.12,T1_HIT,2.0,13,75.0,True,True,True,True,True,NONE
LTTS,2025-11-19 10:15:00 IST,BULL,2025-11-19 10:20:00 IST,4390.49,4000.18,5171.13,5171.11,5366.26,5561.42,2025-11-19 15:20:00 IST,4431.86,HORIZON_REACHED,0.106,20,75.0,True,True,True,True,True,NONE
LTTS,2026-02-27 10:15:00 IST,BEAR,2026-02-27 10:20:00 IST,3473.24,3092.27,4235.17,4235.18,4425.66,4616.15,2026-02-27 15:20:00 IST,3092.27,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
AJANTPHARM,2026-01-01 10:15:00 IST,BULL,2026-01-01 10:20:00 IST,2938.4,2658.91,3497.38,3497.38,3637.13,3776.87,2026-01-01 15:20:00 IST,2658.91,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
AJANTPHARM,2026-05-04 10:15:00 IST,BULL,2026-05-04 10:20:00 IST,2900.7,2734.51,3233.08,3233.08,3316.17,3399.27,2026-05-04 15:20:00 IST,3233.08,T1_HIT,2.0,8,75.0,True,True,True,True,True,NONE
AJANTPHARM,2026-06-29 10:15:00 IST,BULL,2026-06-29 10:20:00 IST,3384.2,3061.38,4029.84,4029.84,4191.25,4352.66,2026-06-29 15:20:00 IST,3355.47,HORIZON_REACHED,-0.089,20,75.0,True,True,True,True,True,NONE
WELSPUNLIV,2025-12-05 10:15:00 IST,BULL,2025-12-05 10:20:00 IST,1246.11,1217.81,1302.71,1302.71,1316.86,1331.01,2025-12-05 15:20:00 IST,1217.81,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
SRM,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,515.45,456.06,634.24,634.23,663.93,693.62,2026-05-22 15:20:00 IST,489.73,HORIZON_REACHED,-0.433,20,75.0,True,True,True,True,True,NONE
RAILTEL,2026-01-30 10:15:00 IST,SIDEWAYS,2026-01-30 10:20:00 IST,352.17,322.76,410.99,410.99,425.7,440.4,2026-01-30 15:20:00 IST,322.76,SL_HIT,-1.0,1,75.0,True,True,True,True,True,NONE
APTUS,2026-04-09 10:15:00 IST,BEAR,2026-04-09 10:20:00 IST,215.81,191.54,264.36,264.35,276.49,288.62,2026-04-09 15:20:00 IST,264.35,T1_HIT,2.0,13,75.0,True,True,True,True,True,NONE
APTUS,2026-06-12 10:15:00 IST,SIDEWAYS,2026-06-12 10:20:00 IST,271.7,247.2,320.71,320.7,332.95,345.2,2026-06-12 15:20:00 IST,283.8,HORIZON_REACHED,0.494,20,75.0,True,True,True,True,True,NONE
UTIAMC,2026-05-29 10:15:00 IST,BULL,2026-05-29 10:20:00 IST,644.86,617.4,699.78,699.78,713.51,727.24,2026-05-29 15:20:00 IST,631.16,HORIZON_REACHED,-0.499,20,75.0,True,True,True,True,True,NONE
VGUARD,2025-09-19 10:15:00 IST,BULL,2025-09-19 10:20:00 IST,846.63,829.1,881.7,881.69,890.45,899.22,2025-09-19 15:20:00 IST,881.69,T1_HIT,2.0,5,75.0,True,True,True,True,True,NONE
SANDUMA,2026-05-08 10:15:00 IST,BULL,2026-05-08 10:20:00 IST,241.11,205.87,311.59,311.59,329.21,346.83,2026-05-08 15:20:00 IST,222.86,HORIZON_REACHED,-0.518,20,75.0,True,True,True,True,True,NONE
ENRIN,2025-11-18 10:15:00 IST,SIDEWAYS,2025-11-18 10:20:00 IST,3343.5,3211.26,3607.98,3607.98,3674.1,3740.22,2025-11-18 15:20:00 IST,3211.26,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
ENRIN,2026-01-29 10:15:00 IST,BEAR,2026-01-29 10:20:00 IST,2477.5,2101.98,3228.54,3228.54,3416.3,3604.06,2026-01-29 15:20:00 IST,2920.24,HORIZON_REACHED,1.179,20,75.0,True,True,True,True,True,NONE
ENRIN,2026-04-08 10:15:00 IST,BEAR,2026-04-08 10:20:00 IST,2701.7,2512.99,3079.12,3079.12,3173.47,3267.83,2026-04-08 15:20:00 IST,3079.12,T1_HIT,2.0,7,75.0,True,True,True,True,True,NONE
MMTC,2025-08-01 10:15:00 IST,BULL,2025-08-01 10:20:00 IST,1772.04,1692.78,1930.56,1930.56,1970.19,2009.82,2025-08-01 15:20:00 IST,1824.99,HORIZON_REACHED,0.668,20,75.0,True,True,True,True,True,NONE
^CNXMETAL,2026-01-28 10:15:00 IST,BULL,2026-01-28 10:20:00 IST,12106.45,11221.76,13875.83,13875.83,14318.18,14760.52,2026-01-28 15:20:00 IST,12399.28,HORIZON_REACHED,0.331,20,75.0,True,True,True,True,True,NONE
^CNXMETAL,2026-05-14 10:15:00 IST,BULL,2026-05-14 10:20:00 IST,13562.25,12845.28,14996.18,14996.19,15354.67,15713.16,2026-05-14 15:20:00 IST,12845.28,SL_HIT,-1.0,18,75.0,True,True,True,True,True,NONE
VARROC,2026-04-08 10:15:00 IST,BEAR,2026-04-08 10:20:00 IST,499.38,458.9,580.35,580.34,600.58,620.82,2026-04-08 15:20:00 IST,558.68,HORIZON_REACHED,1.465,20,75.0,True,True,True,True,True,NONE
VARROC,2026-07-31 10:15:00 IST,BULL,2026-07-31 10:20:00 IST,677.82,626.39,780.68,780.68,806.4,832.11,2026-07-31 15:20:00 IST,780.68,T1_HIT,2.0,5,75.0,True,True,True,True,True,NONE
GILLETTE,2025-12-24 10:15:00 IST,BEAR,2025-12-24 10:20:00 IST,8119.93,7707.86,8944.07,8944.07,9150.11,9356.14,2025-12-24 15:20:00 IST,7707.86,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
GILLETTE,2026-01-30 10:15:00 IST,SIDEWAYS,2026-01-30 10:20:00 IST,8620.54,7604.59,10652.43,10652.44,11160.42,11668.39,2026-01-30 15:20:00 IST,8342.17,HORIZON_REACHED,-0.274,20,75.0,True,True,True,True,True,NONE
GILLETTE,2026-05-08 10:15:00 IST,BEAR,2026-05-08 10:20:00 IST,8148.0,7870.49,8703.01,8703.02,8841.78,8980.53,2026-05-08 15:20:00 IST,7870.49,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
BDL,2026-03-20 10:15:00 IST,BULL,2026-03-20 10:20:00 IST,1589.32,1531.41,1705.14,1705.14,1734.09,1763.05,2026-03-20 15:20:00 IST,1705.14,T1_HIT,2.0,20,75.0,True,True,True,True,True,NONE
CENTURYPLY,2025-11-25 10:15:00 IST,SIDEWAYS,2025-11-25 10:20:00 IST,789.95,738.46,892.93,892.93,918.68,944.42,2025-11-25 15:20:00 IST,831.66,HORIZON_REACHED,0.81,20,75.0,True,True,True,True,True,NONE
CENTURYPLY,2026-07-03 10:15:00 IST,SIDEWAYS,2026-07-03 10:20:00 IST,775.1,732.97,859.36,859.36,880.42,901.49,2026-07-03 15:20:00 IST,799.49,HORIZON_REACHED,0.579,20,75.0,True,True,True,True,True,NONE
CENTURYPLY,2026-07-10 10:15:00 IST,BULL,2026-07-10 10:20:00 IST,790.0,748.09,873.82,873.82,894.77,915.73,2026-07-10 15:20:00 IST,781.95,HORIZON_REACHED,-0.192,20,75.0,True,True,True,True,True,NONE
JSWINFRA,2026-05-22 10:15:00 IST,SIDEWAYS,2026-05-22 10:20:00 IST,273.77,254.33,312.67,312.65,322.37,332.09,2026-05-22 15:20:00 IST,312.65,T1_HIT,2.0,20,75.0,True,True,True,True,True,NONE
JSWINFRA,2026-06-12 10:15:00 IST,BULL,2026-06-12 10:20:00 IST,290.12,265.39,339.59,339.58,351.95,364.31,2026-06-12 15:20:00 IST,339.58,T1_HIT,2.0,8,75.0,True,True,True,True,True,NONE
NYKAA,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,277.25,265.04,301.68,301.67,307.77,313.88,2026-05-22 15:20:00 IST,265.04,SL_HIT,-1.0,3,75.0,True,True,True,True,True,NONE
NYKAA,2026-06-12 10:15:00 IST,BULL,2026-06-12 10:20:00 IST,273.5,257.15,306.2,306.2,314.38,322.55,2026-06-12 15:20:00 IST,306.2,T1_HIT,2.0,6,75.0,True,True,True,True,True,NONE
SANGHVIMOV,2026-07-24 10:15:00 IST,BULL,2026-07-24 10:20:00 IST,453.87,411.78,538.03,538.05,559.1,580.14,2026-07-24 15:20:00 IST,411.78,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
MARUTI,2026-06-15 10:15:00 IST,BEAR,2026-06-15 10:20:00 IST,13805.0,12812.61,15789.79,15789.78,16285.97,16782.17,2026-06-15 15:20:00 IST,13558.89,HORIZON_REACHED,-0.248,20,75.0,True,True,True,True,True,NONE
RELAXO,2025-12-09 10:15:00 IST,BEAR,2025-12-09 10:20:00 IST,420.9,393.79,475.13,475.12,488.67,502.23,2025-12-09 15:20:00 IST,401.9,HORIZON_REACHED,-0.701,20,75.0,True,True,True,True,True,NONE
RELAXO,2026-05-29 10:15:00 IST,BEAR,2026-05-29 10:20:00 IST,345.3,290.24,455.42,455.42,482.95,510.48,2026-05-29 15:20:00 IST,413.57,HORIZON_REACHED,1.24,20,75.0,True,True,True,True,True,NONE
RELAXO,2026-07-17 10:15:00 IST,BULL,2026-07-17 10:20:00 IST,439.95,363.21,593.43,593.43,631.8,670.17,2026-07-17 15:20:00 IST,396.28,HORIZON_REACHED,-0.569,20,75.0,True,True,True,True,True,NONE
YESBANK,2026-04-16 10:15:00 IST,BEAR,2026-04-16 10:20:00 IST,19.95,18.4,23.04,23.05,23.83,24.6,2026-04-16 15:20:00 IST,23.05,T1_HIT,2.0,16,75.0,True,True,True,True,True,NONE
LUMAXTECH,2025-11-04 10:15:00 IST,BULL,2025-11-04 10:20:00 IST,1199.2,1116.11,1365.37,1365.38,1406.93,1448.47,2025-11-04 15:20:00 IST,1365.38,T1_HIT,2.0,3,75.0,True,True,True,True,True,NONE
LUMAXTECH,2026-01-01 10:15:00 IST,BULL,2026-01-01 10:20:00 IST,1616.6,1470.47,1908.85,1908.86,1981.92,2054.99,2026-01-01 15:20:00 IST,1470.47,SL_HIT,-1.0,7,75.0,True,True,True,True,True,NONE
LUMAXTECH,2026-03-17 10:15:00 IST,BULL,2026-03-17 10:20:00 IST,1562.1,1319.6,2047.11,2047.1,2168.35,2289.6,2026-03-17 15:20:00 IST,1795.38,HORIZON_REACHED,0.962,20,75.0,True,True,True,True,True,NONE
LUMAXTECH,2026-06-01 10:15:00 IST,BULL,2026-06-01 10:20:00 IST,1761.2,1581.21,2121.18,2121.18,2211.18,2301.17,2026-06-01 15:20:00 IST,1581.21,SL_HIT,-1.0,8,75.0,True,True,True,True,True,NONE
LUMAXTECH,2026-08-03 10:15:00 IST,BULL,2026-08-03 10:20:00 IST,1620.43,1456.01,1949.29,1949.27,2031.48,2113.69,2026-08-03 15:20:00 IST,1949.27,T1_HIT,2.0,6,75.0,True,True,True,True,True,NONE
INDIGOPNTS,2026-01-07 10:15:00 IST,BULL,2026-01-07 10:20:00 IST,1221.9,1112.4,1440.91,1440.9,1495.65,1550.4,2026-01-07 15:20:00 IST,1112.4,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
INDIGOPNTS,2026-05-07 10:15:00 IST,BEAR,2026-05-07 10:20:00 IST,924.7,837.36,1099.39,1099.38,1143.05,1186.72,2026-05-07 15:20:00 IST,955.79,HORIZON_REACHED,0.356,20,75.0,True,True,True,True,True,NONE
INDIGOPNTS,2026-07-02 10:15:00 IST,BULL,2026-07-02 10:20:00 IST,1077.1,992.8,1245.69,1245.7,1287.85,1330.0,2026-07-02 15:20:00 IST,1080.89,HORIZON_REACHED,0.045,20,75.0,True,True,True,True,True,NONE
INDIGOPNTS,2026-08-06 10:15:00 IST,BULL,2026-08-06 10:20:00 IST,1128.6,1064.61,1256.58,1256.58,1288.57,1320.57,2026-08-06 15:20:00 IST,1178.58,HORIZON_REACHED,0.781,20,75.0,True,True,True,True,True,NONE
ATGL,2026-01-01 10:15:00 IST,SIDEWAYS,2026-01-01 10:20:00 IST,593.89,559.49,662.71,662.69,679.89,697.09,2026-01-01 15:20:00 IST,559.49,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
WELCORP,2025-10-28 10:15:00 IST,SIDEWAYS,2025-10-28 10:20:00 IST,883.47,817.13,1016.15,1016.15,1049.32,1082.49,2025-10-28 15:20:00 IST,868.21,HORIZON_REACHED,-0.23,20,75.0,True,True,True,True,True,NONE
LLOYDSENGG,2025-08-29 10:15:00 IST,BULL,2025-08-29 10:20:00 IST,1859.77,1807.06,1965.19,1965.19,1991.55,2017.9,2025-08-29 15:20:00 IST,1965.19,T1_HIT,2.0,7,75.0,True,True,True,True,True,NONE
LLOYDSENGG,2026-04-17 10:15:00 IST,BULL,2026-04-17 10:20:00 IST,2255.09,2164.02,2437.25,2437.23,2482.77,2528.3,2026-04-17 15:20:00 IST,2313.83,HORIZON_REACHED,0.645,20,75.0,True,True,True,True,True,NONE
SHARDACROP,2025-12-03 10:15:00 IST,SIDEWAYS,2025-12-03 10:20:00 IST,881.38,798.53,1047.07,1047.08,1088.51,1129.93,2025-12-03 15:20:00 IST,864.4,HORIZON_REACHED,-0.205,20,75.0,True,True,True,True,True,NONE
SFL,2025-08-29 10:15:00 IST,BULL,2025-08-29 10:20:00 IST,1721.91,1677.85,1810.04,1810.03,1832.06,1854.09,2025-08-29 15:20:00 IST,1810.03,T1_HIT,2.0,11,75.0,True,True,True,True,True,NONE
SFL,2025-12-12 10:15:00 IST,BULL,2025-12-12 10:20:00 IST,1902.61,1822.76,2062.31,2062.31,2102.23,2142.16,2025-12-12 15:20:00 IST,2062.31,T1_HIT,2.0,18,75.0,True,True,True,True,True,NONE
NLCINDIA,2026-04-01 10:15:00 IST,BULL,2026-04-01 10:20:00 IST,283.2,249.15,351.31,351.3,368.32,385.35,2026-04-01 15:20:00 IST,316.6,HORIZON_REACHED,0.981,20,75.0,True,True,True,True,True,NONE
AARTIPHARM,2026-01-14 10:15:00 IST,SIDEWAYS,2026-01-14 10:20:00 IST,790.18,726.35,917.83,917.84,949.75,981.67,2026-01-14 15:20:00 IST,726.35,SL_HIT,-1.0,20,75.0,True,True,True,True,True,NONE
AARTIPHARM,2026-04-30 10:15:00 IST,SIDEWAYS,2026-04-30 10:20:00 IST,740.25,674.32,872.1,872.11,905.07,938.04,2026-04-30 15:20:00 IST,674.32,SL_HIT,-1.0,19,75.0,True,True,True,True,True,NONE
TITAN,2025-11-04 10:15:00 IST,BULL,2025-11-04 10:20:00 IST,3801.03,3648.53,4106.02,4106.03,4182.28,4258.53,2025-11-04 15:20:00 IST,3805.3,HORIZON_REACHED,0.028,20,75.0,True,True,True,True,True,NONE
TITAN,2025-11-19 10:15:00 IST,BULL,2025-11-19 10:20:00 IST,3920.24,3781.04,4198.63,4198.64,4268.24,4337.84,2025-11-19 15:20:00 IST,3781.04,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
TITAN,2026-05-08 10:15:00 IST,BULL,2026-05-08 10:20:00 IST,4494.25,4236.92,5008.91,5008.91,5137.57,5266.24,2026-05-08 15:20:00 IST,4236.92,SL_HIT,-1.0,1,75.0,True,True,True,True,True,NONE
GOKEX,2026-06-26 10:15:00 IST,BULL,2026-06-26 10:20:00 IST,2916.92,2868.77,3013.2,3013.22,3037.3,3061.37,2026-06-26 15:20:00 IST,2868.77,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
CROMPTON,2026-04-08 10:15:00 IST,BEAR,2026-04-08 10:20:00 IST,243.13,218.75,291.87,291.89,304.08,316.27,2026-04-08 15:20:00 IST,287.31,HORIZON_REACHED,1.812,20,75.0,True,True,True,True,True,NONE
CROMPTON,2026-04-16 10:15:00 IST,SIDEWAYS,2026-04-16 10:20:00 IST,257.87,230.62,312.37,312.37,326.0,339.62,2026-04-16 15:20:00 IST,285.53,HORIZON_REACHED,1.015,20,75.0,True,True,True,True,True,NONE
MIDHANI,2026-05-08 10:15:00 IST,BULL,2026-05-08 10:20:00 IST,421.25,384.68,494.4,494.39,512.67,530.96,2026-05-08 15:20:00 IST,384.68,SL_HIT,-1.0,8,75.0,True,True,True,True,True,NONE
RAINBOW,2026-06-15 10:15:00 IST,BULL,2026-06-15 10:20:00 IST,1415.27,1307.07,1631.68,1631.67,1685.77,1739.87,2026-06-15 15:20:00 IST,1479.87,HORIZON_REACHED,0.597,20,75.0,True,True,True,True,True,NONE
RAINBOW,2026-08-03 10:15:00 IST,BULL,2026-08-03 10:20:00 IST,1545.6,1453.03,1730.73,1730.74,1777.02,1823.31,2026-08-03 15:20:00 IST,1453.03,SL_HIT,-1.0,8,75.0,True,True,True,True,True,NONE
KPIL,2025-11-04 10:15:00 IST,BULL,2025-11-04 10:20:00 IST,1304.05,1227.36,1457.43,1457.43,1495.78,1534.12,2025-11-04 15:20:00 IST,1227.36,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
KPIL,2025-12-24 10:15:00 IST,SIDEWAYS,2025-12-24 10:20:00 IST,1190.76,1104.76,1362.77,1362.76,1405.76,1448.76,2025-12-24 15:20:00 IST,1104.76,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
KPIL,2026-02-23 10:15:00 IST,SIDEWAYS,2026-02-23 10:20:00 IST,1177.57,1065.93,1400.83,1400.85,1456.67,1512.49,2026-02-23 15:20:00 IST,1065.93,SL_HIT,-1.0,9,75.0,True,True,True,True,True,NONE
KPIL,2026-05-04 10:15:00 IST,BULL,2026-05-04 10:20:00 IST,1281.44,1217.29,1409.72,1409.74,1441.82,1473.89,2026-05-04 15:20:00 IST,1217.29,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
KPIL,2026-06-22 10:15:00 IST,BULL,2026-06-22 10:20:00 IST,1428.26,1280.89,1723.0,1723.0,1796.68,1870.37,2026-06-22 15:20:00 IST,1323.33,HORIZON_REACHED,-0.712,20,75.0,True,True,True,True,True,NONE
J&KBANK,2026-01-22 10:15:00 IST,BULL,2026-01-22 10:20:00 IST,107.09,98.22,124.83,124.83,129.27,133.7,2026-01-22 15:20:00 IST,103.57,HORIZON_REACHED,-0.397,20,75.0,True,True,True,True,True,NONE
J&KBANK,2026-07-10 10:15:00 IST,BULL,2026-07-10 10:20:00 IST,192.65,161.42,255.12,255.11,270.73,286.34,2026-07-10 15:20:00 IST,161.42,SL_HIT,-1.0,13,75.0,True,True,True,True,True,NONE
MOTILALOFS,2026-01-14 10:15:00 IST,BEAR,2026-01-14 10:20:00 IST,854.65,778.45,1007.06,1007.05,1045.15,1083.25,2026-01-14 15:20:00 IST,778.45,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
MEESHO,2025-07-25 10:15:00 IST,SIDEWAYS,2025-07-25 10:20:00 IST,1388.11,1352.52,1459.28,1459.29,1477.08,1494.88,2025-07-25 15:20:00 IST,1352.52,SL_HIT,-1.0,12,75.0,True,True,True,True,True,NONE
ACC,2025-12-19 10:15:00 IST,BULL,2025-12-19 10:20:00 IST,3252.59,3148.21,3461.34,3461.35,3513.54,3565.73,2025-12-19 15:20:00 IST,3148.21,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
ACUTAAS,2026-04-03 10:15:00 IST,BULL,2026-04-03 10:20:00 IST,2823.66,2761.05,2948.89,2948.88,2980.18,3011.49,2026-04-03 15:20:00 IST,2948.88,T1_HIT,2.0,5,75.0,True,True,True,True,True,NONE
SANSTAR,2025-11-21 10:15:00 IST,BULL,2025-11-21 10:20:00 IST,95.13,88.6,108.2,108.19,111.45,114.72,2025-11-21 15:20:00 IST,88.6,SL_HIT,-1.0,8,75.0,True,True,True,True,True,NONE
LTM,2025-11-12 10:15:00 IST,BULL,2025-11-12 10:20:00 IST,5815.56,5425.0,6596.68,6596.68,6791.96,6987.24,2025-11-12 15:20:00 IST,6138.16,HORIZON_REACHED,0.826,20,75.0,True,True,True,True,True,NONE
LTM,2025-11-19 10:15:00 IST,BULL,2025-11-19 10:20:00 IST,5893.03,5642.49,6394.09,6394.11,6519.38,6644.65,2025-11-19 15:20:00 IST,6169.88,HORIZON_REACHED,1.105,20,75.0,True,True,True,True,True,NONE
LTM,2026-07-10 10:15:00 IST,BEAR,2026-07-10 10:20:00 IST,4037.2,3694.48,4722.65,4722.64,4894.0,5065.36,2026-07-10 15:20:00 IST,4658.21,HORIZON_REACHED,1.812,20,75.0,True,True,True,True,True,NONE
RPEL,2025-09-02 10:15:00 IST,SIDEWAYS,2025-09-02 10:20:00 IST,619.83,563.99,731.5,731.51,759.43,787.35,2025-09-02 15:20:00 IST,642.33,HORIZON_REACHED,0.403,20,75.0,True,True,True,True,True,NONE
KMEW,2025-12-09 10:15:00 IST,BULL,2025-12-09 10:20:00 IST,1628.8,1383.76,2118.87,2118.88,2241.4,2363.92,2025-12-09 15:20:00 IST,1762.1,HORIZON_REACHED,0.544,20,75.0,True,True,True,True,True,NONE
KMEW,2026-01-14 10:15:00 IST,BULL,2026-01-14 10:20:00 IST,1921.2,1604.24,2555.13,2555.12,2713.6,2872.08,2026-01-14 15:20:00 IST,1604.24,SL_HIT,-1.0,7,75.0,True,True,True,True,True,NONE
KMEW,2026-01-29 10:15:00 IST,BULL,2026-01-29 10:20:00 IST,1834.5,1555.04,2393.43,2393.42,2533.15,2672.88,2026-01-29 15:20:00 IST,1555.04,SL_HIT,-1.0,17,75.0,True,True,True,True,True,NONE
