symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,thrust_atr,ext_pct,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
EICHERMOT,EOD_CHAMPION_V1,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
EICHERMOT,EOD_CHALL_B_SCORE80,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
EICHERMOT,EOD_CHALL_C_EXTENSION,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
EICHERMOT,EOD_CHALL_F_CALIBRATED_SCORE,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
EICHERMOT,EOD_CHALL_G_SWEET_SPOT,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
EICHERMOT,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-11-20,DEV,BULL,7125.5,6833.85,7708.8,2.0,100.0,0.17,0.36,-0.07,EXPIRED_NEG,2025-12-18,20,0.7,0.58,0,0,0,0,0,0.0
M&MFIN,EOD_CHAMPION_V1,2025-11-20,DEV,BULL,338.97,321.22,374.47,2.0,85.0,1.44,3.93,2.0,T1_HIT,2025-12-01,7,2.23,0.33,1,1,1,0,0,0.0
M&MFIN,EOD_CHALL_A_THRUST,2025-11-20,DEV,BULL,338.97,321.22,374.47,2.0,85.0,1.44,3.93,2.0,T1_HIT,2025-12-01,7,2.23,0.33,1,1,1,0,0,0.0
M&MFIN,EOD_CHALL_B_SCORE80,2025-11-20,DEV,BULL,338.97,321.22,374.47,2.0,85.0,1.44,3.93,2.0,T1_HIT,2025-12-01,7,2.23,0.33,1,1,1,0,0,0.0
M&MFIN,EOD_CHALL_D_THRUST_030,2025-11-20,DEV,BULL,338.97,321.22,374.47,2.0,85.0,1.44,3.93,2.0,T1_HIT,2025-12-01,7,2.23,0.33,1,1,1,0,0,0.0
M&MFIN,EOD_CHALL_F_CALIBRATED_SCORE,2025-11-20,DEV,BULL,338.97,321.22,374.47,2.0,70.0,1.44,3.93,2.0,T1_HIT,2025-12-01,7,2.23,0.33,1,1,1,0,0,0.0
RELIANCE,EOD_CHAMPION_V1,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_A_THRUST,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_B_SCORE80,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_C_EXTENSION,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_D_THRUST_030,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_E_COMBINED,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_F_CALIBRATED_SCORE,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_G_SWEET_SPOT,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_H_THRUST_CALIBRATED,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,85.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
RELIANCE,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-11-20,DEV,BULL,1541.97,1501.88,1622.15,2.0,90.0,1.06,1.39,-0.12,EXPIRED_NEG,2025-12-18,20,0.8,0.78,0,0,0,0,0,0.0
JAMNAAUTO,EOD_CHAMPION_V1,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_A_THRUST,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_C_EXTENSION,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_D_THRUST_030,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_F_CALIBRATED_SCORE,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_G_SWEET_SPOT,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
JAMNAAUTO,EOD_CHALL_H_THRUST_CALIBRATED,2025-11-27,DEV,BULL,114.25,107.05,128.65,2.0,70.0,0.76,2.47,2.0,T1_HIT,2025-12-16,13,2.19,0.11,1,1,1,0,0,0.0
HINDCOPPER,EOD_CHAMPION_V1,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
HINDCOPPER,EOD_CHALL_B_SCORE80,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
HINDCOPPER,EOD_CHALL_C_EXTENSION,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
HINDCOPPER,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
HINDCOPPER,EOD_CHALL_G_SWEET_SPOT,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
HINDCOPPER,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-04,DEV,BULL,365.16,350.17,395.14,2.0,100.0,0.03,0.11,-1.0,SL_HIT,2025-12-09,3,0.84,1.08,0,0,0,1,1,12.0
LTTS,EOD_CHAMPION_V1,2025-12-04,DEV,BULL,4632.86,4400.88,5096.82,2.0,70.0,1.31,3.38,-1.0,SL_HIT,2025-12-09,3,0.15,1.09,0,0,0,1,0,0.15
LTTS,EOD_CHALL_A_THRUST,2025-12-04,DEV,BULL,4632.86,4400.88,5096.82,2.0,70.0,1.31,3.38,-1.0,SL_HIT,2025-12-09,3,0.15,1.09,0,0,0,1,0,0.15
LTTS,EOD_CHALL_D_THRUST_030,2025-12-04,DEV,BULL,4632.86,4400.88,5096.82,2.0,70.0,1.31,3.38,-1.0,SL_HIT,2025-12-09,3,0.15,1.09,0,0,0,1,0,0.15
LTTS,EOD_CHALL_G_SWEET_SPOT,2025-12-04,DEV,BULL,4632.86,4400.88,5096.82,2.0,70.0,1.31,3.38,-1.0,SL_HIT,2025-12-09,3,0.15,1.09,0,0,0,1,0,0.15
MANORAMA,EOD_CHAMPION_V1,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_B_SCORE80,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_C_EXTENSION,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_D_THRUST_030,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_E_COMBINED,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_G_SWEET_SPOT,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
MANORAMA,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-04,DEV,NEUTRAL,1370.6,1302.62,1506.56,2.0,85.0,0.33,1.01,-1.0,SL_HIT,2025-12-08,2,0.08,1.01,0,0,0,1,0,0.36
PETRONET,EOD_CHAMPION_V1,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_A_THRUST,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_B_SCORE80,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_C_EXTENSION,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_D_THRUST_030,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_E_COMBINED,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_G_SWEET_SPOT,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_H_THRUST_CALIBRATED,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,85.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
PETRONET,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-04,DEV,BULL,277.75,268.94,295.37,2.0,90.0,0.91,1.46,-1.0,SL_HIT,2025-12-08,2,0.0,1.31,0,0,0,1,0,1.25
WELENT,EOD_CHAMPION_V1,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_A_THRUST,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_B_SCORE80,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_C_EXTENSION,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_D_THRUST_030,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_E_COMBINED,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_G_SWEET_SPOT,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_H_THRUST_CALIBRATED,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,85.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
WELENT,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-04,DEV,BULL,2606.4,2574.43,2670.34,2.0,95.0,1.08,0.67,2.0,T1_HIT,2025-12-05,2,2.84,0.0,1,1,1,0,0,0.0
RAINBOW,EOD_CHAMPION_V1,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_B_SCORE80,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_C_EXTENSION,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_D_THRUST_030,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_E_COMBINED,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_G_SWEET_SPOT,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,85.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
RAINBOW,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-11,DEV,NEUTRAL,1376.46,1317.69,1494.0,2.0,90.0,0.38,0.82,-1.0,SL_HIT,2025-12-17,4,0.14,1.18,0,0,0,0,0,-0.05
CRAFTSMAN,EOD_CHAMPION_V1,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_A_THRUST,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_B_SCORE80,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_C_EXTENSION,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_D_THRUST_030,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_E_COMBINED,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_G_SWEET_SPOT,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_H_THRUST_CALIBRATED,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,100.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
CRAFTSMAN,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-26,DEV,BULL,7370.51,6987.72,8136.09,2.0,90.0,0.78,2.07,-1.0,SL_HIT,2025-12-29,1,0.41,1.07,0,0,0,1,0,1.8
IRCTC,EOD_CHAMPION_V1,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_A_THRUST,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_C_EXTENSION,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_D_THRUST_030,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_G_SWEET_SPOT,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_H_THRUST_CALIBRATED,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,70.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
IRCTC,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-26,DEV,NEUTRAL,701.57,682.33,740.05,2.0,75.0,1.14,1.59,-1.0,SL_HIT,2025-12-30,2,0.29,1.4,0,0,0,0,0,-0.2
POCL,EOD_CHAMPION_V1,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_A_THRUST,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_C_EXTENSION,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_D_THRUST_030,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_E_COMBINED,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_G_SWEET_SPOT,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_H_THRUST_CALIBRATED,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,75.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
POCL,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-26,DEV,BULL,580.6,548.7,644.4,2.0,80.0,0.51,1.58,-1.0,SL_HIT,2026-01-12,11,1.59,1.63,1,1,0,1,0,0.58
TAJGVK,EOD_CHAMPION_V1,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,85.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TAJGVK,EOD_CHALL_A_THRUST,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,85.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TAJGVK,EOD_CHALL_B_SCORE80,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,85.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TAJGVK,EOD_CHALL_D_THRUST_030,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,85.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TAJGVK,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,70.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TAJGVK,EOD_CHALL_I_MONOTONIC_RUBRIC,2025-12-26,DEV,BULL,429.8,405.84,477.72,2.0,75.0,0.9,2.58,-1.0,SL_HIT,2026-01-12,11,0.35,1.41,0,0,0,0,0,-0.45
TITAGARH,EOD_CHAMPION_V1,2025-12-26,DEV,BULL,897.75,842.32,1008.61,2.0,85.0,1.04,3.33,-1.0,SL_HIT,2026-01-08,9,0.49,1.42,0,0,0,0,0,-1.15
TITAGARH,EOD_CHALL_A_THRUST,2025-12-26,DEV,BULL,897.75,842.32,1008.61,2.0,85.0,1.04,3.33,-1.0,SL_HIT,2026-01-08,9,0.49,1.42,0,0,0,0,0,-1.15
TITAGARH,EOD_CHALL_B_SCORE80,2025-12-26,DEV,BULL,897.75,842.32,1008.61,2.0,85.0,1.04,3.33,-1.0,SL_HIT,2026-01-08,9,0.49,1.42,0,0,0,0,0,-1.15
TITAGARH,EOD_CHALL_D_THRUST_030,2025-12-26,DEV,BULL,897.75,842.32,1008.61,2.0,85.0,1.04,3.33,-1.0,SL_HIT,2026-01-08,9,0.49,1.42,0,0,0,0,0,-1.15
TITAGARH,EOD_CHALL_F_CALIBRATED_SCORE,2025-12-26,DEV,BULL,897.75,842.32,1008.61,2.0,70.0,1.04,3.33,-1.0,SL_HIT,2026-01-08,9,0.49,1.42,0,0,0,0,0,-1.15
AETHER,EOD_CHAMPION_V1,2026-01-02,VAL,BULL,944.1,879.39,1073.52,2.0,75.0,0.95,3.36,1.45,EXPIRED_POS,2026-02-02,20,1.63,0.14,1,1,0,0,0,0.0
AETHER,EOD_CHALL_A_THRUST,2026-01-02,VAL,BULL,944.1,879.39,1073.52,2.0,75.0,0.95,3.36,1.45,EXPIRED_POS,2026-02-02,20,1.63,0.14,1,1,0,0,0,0.0
AETHER,EOD_CHALL_D_THRUST_030,2026-01-02,VAL,BULL,944.1,879.39,1073.52,2.0,75.0,0.95,3.36,1.45,EXPIRED_POS,2026-02-02,20,1.63,0.14,1,1,0,0,0,0.0
AETHER,EOD_CHALL_G_SWEET_SPOT,2026-01-02,VAL,BULL,944.1,879.39,1073.52,2.0,75.0,0.95,3.36,1.45,EXPIRED_POS,2026-02-02,20,1.63,0.14,1,1,0,0,0,0.0
BLACKBUCK,EOD_CHAMPION_V1,2026-01-02,VAL,BULL,699.1,660.0,777.3,2.0,85.0,0.51,1.69,-1.0,SL_HIT,2026-01-09,5,0.21,1.45,0,0,0,0,0,-0.72
BLACKBUCK,EOD_CHALL_A_THRUST,2026-01-02,VAL,BULL,699.1,660.0,777.3,2.0,85.0,0.51,1.69,-1.0,SL_HIT,2026-01-09,5,0.21,1.45,0,0,0,0,0,-0.72
BLACKBUCK,EOD_CHALL_B_SCORE80,2026-01-02,VAL,BULL,699.1,660.0,777.3,2.0,85.0,0.51,1.69,-1.0,SL_HIT,2026-01-09,5,0.21,1.45,0,0,0,0,0,-0.72
BLACKBUCK,EOD_CHALL_C_EXTENSION,2026-01-02,VAL,BULL,699.1,660.0,777.3,2.0,85.0,0.51,1.69,-1.0,SL_HIT,2026-01-09,5,0.21,1.45,0,0,0,0,0,-0.72
