scanner,candidate_id,timing_mode,compound,be_threshold,n,net_wr,net_er,net_pf,max_dd_r,r5_pct,lock_n,lock_wr,lock_er,lock_pf,bull_n,bull_wr,bull_er,neut_n,neut_wr,neut_er,bear_n,bear_wr,bear_er
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE8,T4_CONFIRM_RANGE,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.8,239,49.79,0.1108,1.308,14.49,0.0,48,52.08,0.1224,1.379,216,48.61,0.07,23,60.87,0.4941,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE10,T4_CONFIRM_RANGE,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.0,239,49.79,0.0955,1.255,14.93,0.0,48,52.08,0.0782,1.213,216,48.61,0.058,23,60.87,0.448,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE12,T4_CONFIRM_RANGE,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.2,239,49.79,0.0772,1.196,17.05,0.0,48,52.08,0.0561,1.144,216,48.61,0.0401,23,60.87,0.4259,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE15,T4_CONFIRM_RANGE,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.5,239,49.79,0.0674,1.167,17.28,0.0,48,52.08,0.0514,1.13,216,48.61,0.0292,23,60.87,0.4259,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE0,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,0.0,210,39.05,-0.1694,0.701,40.07,0.0,48,47.92,-0.0138,0.974,210,39.05,-0.1694,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE5,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,0.5,210,39.05,-0.0049,0.988,17.99,0.0,48,47.92,0.2075,1.691,210,39.05,-0.0049,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE8,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,0.8,210,39.05,-0.0852,0.823,26.14,0.0,48,47.92,0.102,1.252,210,39.05,-0.0852,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE10,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,1.0,210,39.05,-0.1296,0.754,32.28,0.0,48,47.92,0.0357,1.076,210,39.05,-0.1296,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE12,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,1.2,210,39.05,-0.151,0.724,36.19,0.0,48,47.92,-0.0091,0.982,210,39.05,-0.151,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_BULL_RS70_BE15,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_BULL_RS70,1.5,210,39.05,-0.1571,0.716,37.48,0.0,48,47.92,-0.0138,0.974,210,39.05,-0.1571,0,0.0,-9.99,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE0,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.0,321,38.01,-0.2219,0.633,70.03,0.0,66,48.48,0.1471,1.322,237,39.66,-0.1692,84,33.33,-0.3707,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE5,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.5,321,38.01,-0.0378,0.91,17.69,0.0,66,48.48,0.3307,2.208,237,39.66,0.009,84,33.33,-0.17,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE8,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.8,321,38.01,-0.1304,0.746,43.2,0.0,66,48.48,0.2473,1.693,237,39.66,-0.0812,84,33.33,-0.2691,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE10,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.0,321,38.01,-0.1621,0.703,53.27,0.0,66,48.48,0.1831,1.435,237,39.66,-0.1171,84,33.33,-0.2889,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE12,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.2,321,38.01,-0.1836,0.676,59.11,0.0,66,48.48,0.1505,1.332,237,39.66,-0.1376,84,33.33,-0.3133,0,0.0,-9.99
ACCUMULATION_VCP,ACCUMULATION_VCP_V514_T4_CONFIRM_RANGE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE15,T4_CONFIRM_RANGE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.5,321,38.01,-0.2069,0.649,65.19,0.0,66,48.48,0.1471,1.322,237,39.66,-0.1602,84,33.33,-0.3385,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE0,T0_IMMEDIATE,CPOS75_RS70,0.0,1331,37.94,-0.1151,0.835,168.58,0.0,237,45.57,0.0479,1.077,984,39.94,-0.0586,247,35.63,-0.1887,100,24.0,-0.4893
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE5,T0_IMMEDIATE,CPOS75_RS70,0.5,1331,37.94,0.1683,1.408,19.56,0.0,237,45.57,0.2491,1.594,984,39.94,0.2216,247,35.63,0.0645,100,24.0,-0.0999
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE8,T0_IMMEDIATE,CPOS75_RS70,0.8,1331,37.94,0.0601,1.115,37.86,0.0,237,45.57,0.1737,1.351,984,39.94,0.1132,247,35.63,-0.044,100,24.0,-0.2059
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE10,T0_IMMEDIATE,CPOS75_RS70,1.0,1331,37.94,0.0129,1.023,65.78,0.0,237,45.57,0.1404,1.266,984,39.94,0.0693,247,35.63,-0.0884,100,24.0,-0.2915
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE12,T0_IMMEDIATE,CPOS75_RS70,1.2,1331,37.94,-0.0278,0.954,92.49,0.0,237,45.57,0.1091,1.195,984,39.94,0.0261,247,35.63,-0.1184,100,24.0,-0.3339
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_RS70_BE15,T0_IMMEDIATE,CPOS75_RS70,1.5,1331,37.94,-0.0748,0.886,126.49,0.0,237,45.57,0.0841,1.144,984,39.94,-0.0208,247,35.63,-0.1485,100,24.0,-0.4251
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE0,T0_IMMEDIATE,CPOS75_VOL14X,0.0,1190,45.55,0.1,1.166,23.6,0.0,204,50.0,0.2089,1.384,517,51.45,0.2728,330,42.73,0.0054,343,39.36,-0.0696
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE5,T0_IMMEDIATE,CPOS75_VOL14X,0.5,1190,45.55,0.3311,1.888,11.22,0.0,204,50.0,0.4009,2.14,517,51.45,0.4874,330,42.73,0.2235,343,39.36,0.1989
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE8,T0_IMMEDIATE,CPOS75_VOL14X,0.8,1190,45.55,0.2285,1.481,15.46,0.0,204,50.0,0.3142,1.717,517,51.45,0.4009,330,42.73,0.1168,343,39.36,0.0762
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE10,T0_IMMEDIATE,CPOS75_VOL14X,1.0,1190,45.55,0.183,1.352,16.52,0.0,204,50.0,0.2836,1.605,517,51.45,0.363,330,42.73,0.0781,343,39.36,0.0127
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE12,T0_IMMEDIATE,CPOS75_VOL14X,1.2,1190,45.55,0.1632,1.302,16.52,0.0,204,50.0,0.2723,1.567,517,51.45,0.3402,330,42.73,0.0569,343,39.36,-0.0014
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_CPOS75_VOL14X_BE15,T0_IMMEDIATE,CPOS75_VOL14X,1.5,1190,45.55,0.133,1.233,17.95,0.0,204,50.0,0.2591,1.525,517,51.45,0.3029,330,42.73,0.0428,343,39.36,-0.0361
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE0,T0_IMMEDIATE,RS70_VOL14X,0.0,403,48.64,0.1998,1.355,10.73,0.0,54,51.85,0.2457,1.451,312,49.04,0.2076,69,53.62,0.3838,22,27.27,-0.4876
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE5,T0_IMMEDIATE,RS70_VOL14X,0.5,403,48.64,0.4162,2.204,6.16,0.0,54,51.85,0.4458,2.292,312,49.04,0.4221,69,53.62,0.5702,22,27.27,-0.1503
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE8,T0_IMMEDIATE,RS70_VOL14X,0.8,403,48.64,0.33,1.764,8.28,0.0,54,51.85,0.3444,1.771,312,49.04,0.3381,69,53.62,0.4777,22,27.27,-0.2467
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE10,T0_IMMEDIATE,RS70_VOL14X,1.0,403,48.64,0.2965,1.637,9.34,0.0,54,51.85,0.3242,1.695,312,49.04,0.3027,69,53.62,0.4723,22,27.27,-0.343
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE12,T0_IMMEDIATE,RS70_VOL14X,1.2,403,48.64,0.2781,1.575,10.4,0.0,54,51.85,0.3046,1.626,312,49.04,0.2789,69,53.62,0.4723,22,27.27,-0.343
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_RS70_VOL14X_BE15,T0_IMMEDIATE,RS70_VOL14X,1.5,403,48.64,0.2363,1.449,10.4,0.0,54,51.85,0.285,1.563,312,49.04,0.2343,69,53.62,0.4453,22,27.27,-0.3912
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE0,T0_IMMEDIATE,BULL_CPOS75,0.0,2710,43.28,0.0406,1.064,54.02,0.0,622,43.57,0.0308,1.048,2710,43.28,0.0406,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE5,T0_IMMEDIATE,BULL_CPOS75,0.5,2710,43.28,0.3125,1.854,13.84,0.0,622,43.57,0.2723,1.679,2710,43.28,0.3125,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE8,T0_IMMEDIATE,BULL_CPOS75,0.8,2710,43.28,0.2024,1.425,22.03,0.0,622,43.57,0.1789,1.362,2710,43.28,0.2024,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE10,T0_IMMEDIATE,BULL_CPOS75,1.0,2710,43.28,0.1561,1.299,28.39,0.0,622,43.57,0.1328,1.246,2710,43.28,0.1561,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE12,T0_IMMEDIATE,BULL_CPOS75,1.2,2710,43.28,0.1223,1.22,31.57,0.0,622,43.57,0.0992,1.173,2710,43.28,0.1223,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_BE15,T0_IMMEDIATE,BULL_CPOS75,1.5,2710,43.28,0.08,1.134,39.98,0.0,622,43.57,0.066,1.109,2710,43.28,0.08,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE0,T0_IMMEDIATE,BULL_RS70,0.0,1759,42.98,0.0415,1.064,55.35,0.0,341,48.39,0.1888,1.318,1759,42.98,0.0415,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE5,T0_IMMEDIATE,BULL_RS70,0.5,1759,42.98,0.3116,1.831,11.64,0.0,341,48.39,0.3983,2.039,1759,42.98,0.3116,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE8,T0_IMMEDIATE,BULL_RS70,0.8,1759,42.98,0.2037,1.422,15.9,0.0,341,48.39,0.3143,1.672,1759,42.98,0.2037,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE10,T0_IMMEDIATE,BULL_RS70,1.0,1759,42.98,0.1618,1.308,20.19,0.0,341,48.39,0.2929,1.599,1759,42.98,0.1618,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE12,T0_IMMEDIATE,BULL_RS70,1.2,1759,42.98,0.1241,1.221,28.14,0.0,341,48.39,0.2708,1.53,1759,42.98,0.1241,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_BE15,T0_IMMEDIATE,BULL_RS70,1.5,1759,42.98,0.0806,1.133,39.88,0.0,341,48.39,0.2326,1.424,1759,42.98,0.0806,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE0,T0_IMMEDIATE,BULL_TIGHT_SPAN,0.0,4938,44.29,0.0744,1.118,49.52,0.0,1128,43.88,0.0529,1.082,4938,44.29,0.0744,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE5,T0_IMMEDIATE,BULL_TIGHT_SPAN,0.5,4938,44.29,0.3405,1.93,17.29,0.0,1128,43.88,0.3031,1.772,4938,44.29,0.3405,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE8,T0_IMMEDIATE,BULL_TIGHT_SPAN,0.8,4938,44.29,0.2286,1.478,23.32,0.0,1128,43.88,0.2073,1.424,4938,44.29,0.2286,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE10,T0_IMMEDIATE,BULL_TIGHT_SPAN,1.0,4938,44.29,0.1846,1.354,30.1,0.0,1128,43.88,0.1611,1.301,4938,44.29,0.1846,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE12,T0_IMMEDIATE,BULL_TIGHT_SPAN,1.2,4938,44.29,0.1529,1.276,33.75,0.0,1128,43.88,0.1307,1.231,4938,44.29,0.1529,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_TIGHT_SPAN_BE15,T0_IMMEDIATE,BULL_TIGHT_SPAN,1.5,4938,44.29,0.1127,1.19,39.05,0.0,1128,43.88,0.0953,1.159,4938,44.29,0.1127,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE0,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,0.0,1231,39.07,-0.0847,0.876,116.94,0.0,218,46.33,0.0626,1.101,984,39.94,-0.0586,247,35.63,-0.1887,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE5,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,0.5,1231,39.07,0.1901,1.465,17.33,0.0,218,46.33,0.2538,1.592,984,39.94,0.2216,247,35.63,0.0645,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE8,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,0.8,1231,39.07,0.0817,1.158,31.36,0.0,218,46.33,0.1816,1.363,984,39.94,0.1132,247,35.63,-0.044,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE10,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,1.0,1231,39.07,0.0376,1.067,49.71,0.0,218,46.33,0.1555,1.295,984,39.94,0.0693,247,35.63,-0.0884,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE12,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,1.2,1231,39.07,-0.0029,0.995,64.76,0.0,218,46.33,0.1263,1.227,984,39.94,0.0261,247,35.63,-0.1184,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_NONBEAR_CPOS75_RS70_BE15,T0_IMMEDIATE,NONBEAR_CPOS75_RS70,1.5,1231,39.07,-0.0464,0.928,83.64,0.0,218,46.33,0.102,1.176,984,39.94,-0.0208,247,35.63,-0.1485,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE0,T0_IMMEDIATE,BULL_CPOS75_RS70,0.0,984,39.94,-0.0586,0.913,65.58,0.0,193,45.08,0.0465,1.073,984,39.94,-0.0586,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE5,T0_IMMEDIATE,BULL_CPOS75_RS70,0.5,984,39.94,0.2216,1.564,10.41,0.0,193,45.08,0.2441,1.556,984,39.94,0.2216,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE8,T0_IMMEDIATE,BULL_CPOS75_RS70,0.8,984,39.94,0.1132,1.226,20.47,0.0,193,45.08,0.1735,1.34,984,39.94,0.1132,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE10,T0_IMMEDIATE,BULL_CPOS75_RS70,1.0,984,39.94,0.0693,1.127,27.89,0.0,193,45.08,0.1514,1.285,984,39.94,0.0693,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE12,T0_IMMEDIATE,BULL_CPOS75_RS70,1.2,984,39.94,0.0261,1.044,36.94,0.0,193,45.08,0.1184,1.21,984,39.94,0.0261,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_RS70_BE15,T0_IMMEDIATE,BULL_CPOS75_RS70,1.5,984,39.94,-0.0208,0.967,50.25,0.0,193,45.08,0.091,1.154,984,39.94,-0.0208,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE0,T0_IMMEDIATE,BULL_CPOS75_VOL14X,0.0,517,51.45,0.2728,1.506,18.1,0.0,85,51.76,0.2657,1.499,517,51.45,0.2728,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE5,T0_IMMEDIATE,BULL_CPOS75_VOL14X,0.5,517,51.45,0.4874,2.499,7.35,0.0,85,51.76,0.44,2.228,517,51.45,0.4874,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE8,T0_IMMEDIATE,BULL_CPOS75_VOL14X,0.8,517,51.45,0.4009,1.974,8.41,0.0,85,51.76,0.3691,1.86,517,51.45,0.4009,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE10,T0_IMMEDIATE,BULL_CPOS75_VOL14X,1.0,517,51.45,0.363,1.808,12.85,0.0,85,51.76,0.3438,1.756,517,51.45,0.363,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE12,T0_IMMEDIATE,BULL_CPOS75_VOL14X,1.2,517,51.45,0.3402,1.72,14.55,0.0,85,51.76,0.3313,1.71,517,51.45,0.3402,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_CPOS75_VOL14X_BE15,T0_IMMEDIATE,BULL_CPOS75_VOL14X,1.5,517,51.45,0.3029,1.594,17.73,0.0,85,51.76,0.3031,1.612,517,51.45,0.3029,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE0,T0_IMMEDIATE,BULL_RS70_VOL14X,0.0,312,49.04,0.2076,1.367,15.81,0.0,50,50.0,0.1912,1.339,312,49.04,0.2076,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE5,T0_IMMEDIATE,BULL_RS70_VOL14X,0.5,312,49.04,0.4221,2.202,4.96,0.0,50,50.0,0.3861,2.044,312,49.04,0.4221,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE8,T0_IMMEDIATE,BULL_RS70_VOL14X,0.8,312,49.04,0.3381,1.777,7.08,0.0,50,50.0,0.2978,1.65,312,49.04,0.3381,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE10,T0_IMMEDIATE,BULL_RS70_VOL14X,1.0,312,49.04,0.3027,1.643,9.91,0.0,50,50.0,0.276,1.575,312,49.04,0.3027,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE12,T0_IMMEDIATE,BULL_RS70_VOL14X,1.2,312,49.04,0.2789,1.564,10.97,0.0,50,50.0,0.2548,1.509,312,49.04,0.2789,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_BULL_RS70_VOL14X_BE15,T0_IMMEDIATE,BULL_RS70_VOL14X,1.5,312,49.04,0.2343,1.435,14.15,0.0,50,50.0,0.2336,1.447,312,49.04,0.2343,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE0,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,0.0,228,49.56,0.2087,1.381,9.99,0.0,26,46.15,0.0209,1.035,172,51.16,0.2523,43,53.49,0.3505,13,15.38,-0.8371
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE5,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,0.5,228,49.56,0.4147,2.215,6.55,0.0,26,46.15,0.2946,1.911,172,51.16,0.4513,43,53.49,0.5236,13,15.38,-0.4294
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE8,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,0.8,228,49.56,0.3343,1.793,8.19,0.0,26,46.15,0.1851,1.428,172,51.16,0.388,43,53.49,0.3998,13,15.38,-0.5925
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE10,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,1.0,228,49.56,0.3008,1.661,8.19,0.0,26,46.15,0.184,1.424,172,51.16,0.3497,43,53.49,0.3998,13,15.38,-0.674
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE12,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,1.2,228,49.56,0.2776,1.58,8.19,0.0,26,46.15,0.1433,1.302,172,51.16,0.3189,43,53.49,0.3998,13,15.38,-0.674
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_TRIPLE_CPOS75_RS70_VOL14X_BE15,T0_IMMEDIATE,TRIPLE_CPOS75_RS70_VOL14X,1.5,228,49.56,0.2472,1.486,8.93,0.0,26,46.15,0.1025,1.199,172,51.16,0.2849,43,53.49,0.3998,13,15.38,-0.7556
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE0,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,0.0,172,51.16,0.2523,1.477,11.18,0.0,23,43.48,-0.0851,0.863,172,51.16,0.2523,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE5,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,0.5,172,51.16,0.4513,2.368,5.7,0.0,23,43.48,0.1781,1.496,172,51.16,0.4513,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE8,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,0.8,172,51.16,0.388,1.987,7.15,0.0,23,43.48,0.1004,1.23,172,51.16,0.388,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE10,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,1.0,172,51.16,0.3497,1.811,8.21,0.0,23,43.48,0.0992,1.227,172,51.16,0.3497,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE12,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,1.2,172,51.16,0.3189,1.69,9.27,0.0,23,43.48,0.0532,1.11,172,51.16,0.3189,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T0_IMMEDIATE_QUAD_BULL_CPOS75_RS70_VOL14X_BE15,T0_IMMEDIATE,QUAD_BULL_CPOS75_RS70_VOL14X,1.5,172,51.16,0.2849,1.574,9.27,0.0,23,43.48,0.0071,1.013,172,51.16,0.2849,0,0.0,-9.99,0,0.0,-9.99
