scanner,ctype,combo,be,n,nc,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v512_wr,v512_er,v58_wr,v58_er
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,0.5,82788,82788,43.98,0.2186,1.461,759.79,0.0,17347,0.2254,1.472,-1.62,-0.0424,0.2093,0.228,0.1401,0.0617,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,0.8,82788,82788,43.98,0.2031,1.415,759.79,0.0,17347,0.2091,1.423,-1.62,-0.0579,0.1936,0.2125,0.1242,0.0453,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,1.0,82788,82788,43.98,0.1927,1.386,759.79,0.0,17347,0.2046,1.411,-1.62,-0.0683,0.1833,0.2022,0.1136,0.0344,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,1.2,82788,82788,43.98,0.1822,1.357,759.79,0.0,17347,0.1946,1.383,-1.62,-0.0788,0.1727,0.1917,0.1028,0.0233,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,1.5,82788,82788,43.98,0.1667,1.317,759.79,0.0,17347,0.1804,1.345,-1.62,-0.0943,0.1571,0.1763,0.0869,0.0071,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,0.0,31313,31313,40.85,0.1235,1.186,497.85,0.0,5902,0.078,1.117,-4.75,-0.1375,0.106,0.141,0.0409,-0.0416,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,0.5,31313,31313,40.85,0.2585,1.489,497.85,0.0,5902,0.2171,1.412,-4.75,-0.0025,0.2419,0.2752,0.1793,0.1001,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,0.8,31313,31313,40.85,0.2416,1.443,497.85,0.0,5902,0.2015,1.371,-4.75,-0.0194,0.2248,0.2584,0.162,0.0823,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,1.0,31313,31313,40.85,0.2305,1.414,497.85,0.0,5902,0.1928,1.35,-4.75,-0.0305,0.2136,0.2474,0.1505,0.0706,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,1.2,31313,31313,40.85,0.2186,1.385,497.85,0.0,5902,0.1847,1.33,-4.75,-0.0424,0.2016,0.2355,0.1383,0.0581,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G19_BULL_TIGHT,1.5,31313,31313,40.85,0.2008,1.343,497.85,0.0,5902,0.1684,1.293,-4.75,-0.0602,0.1838,0.2179,0.1202,0.0395,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,0.0,27946,27946,44.78,0.1279,1.219,277.87,0.0,5988,0.1386,1.235,-0.82,-0.1331,0.1108,0.1449,0.0465,-0.0349,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,0.5,27946,27946,44.78,0.2456,1.526,277.87,0.0,5988,0.2655,1.572,-0.82,-0.0154,0.2294,0.2618,0.1673,0.089,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,0.8,27946,27946,44.78,0.2305,1.478,277.87,0.0,5988,0.2495,1.52,-0.82,-0.0305,0.2142,0.2469,0.1518,0.0732,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,1.0,27946,27946,44.78,0.2204,1.448,277.87,0.0,5988,0.2458,1.508,-0.82,-0.0406,0.204,0.2368,0.1414,0.0624,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,1.2,27946,27946,44.78,0.21,1.418,277.87,0.0,5988,0.235,1.475,-0.82,-0.051,0.1935,0.2265,0.1308,0.0515,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G20_BULL_FAST,1.5,27946,27946,44.78,0.1949,1.376,277.87,0.0,5988,0.2209,1.434,-0.82,-0.0661,0.1783,0.2114,0.1152,0.0356,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,0.0,33137,33137,40.36,0.1077,1.161,481.93,0.0,6109,0.0633,1.095,-5.24,-0.1533,0.0907,0.1246,0.025,-0.0577,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,0.5,33137,33137,40.36,0.2432,1.457,481.93,0.0,6109,0.2034,1.385,-5.24,-0.0178,0.227,0.2594,0.1639,0.0846,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,0.8,33137,33137,40.36,0.2261,1.412,481.93,0.0,6109,0.1897,1.35,-5.24,-0.0349,0.2098,0.2423,0.1463,0.0666,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,1.0,33137,33137,40.36,0.2152,1.384,481.93,0.0,6109,0.177,1.319,-5.24,-0.0458,0.1988,0.2315,0.1351,0.0551,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,1.2,33137,33137,40.36,0.203,1.355,481.93,0.0,6109,0.1703,1.303,-5.24,-0.058,0.1866,0.2194,0.1226,0.0423,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G21_NONBEAR_ASYM,1.5,33137,33137,40.36,0.1853,1.314,481.93,0.0,6109,0.159,1.277,-5.24,-0.0757,0.1688,0.2018,0.1045,0.0238,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,0.0,11054,11054,41.76,0.1514,1.232,198.55,0.0,2088,0.124,1.191,-3.84,-0.1096,0.1218,0.1809,0.069,-0.0133,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,0.5,11054,11054,41.76,0.2838,1.546,198.55,0.0,2088,0.2606,1.509,-3.84,0.0228,0.2556,0.312,0.2048,0.1257,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,0.8,11054,11054,41.76,0.2673,1.498,198.55,0.0,2088,0.2454,1.465,-3.84,0.0063,0.2389,0.2956,0.1878,0.1083,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,1.0,11054,11054,41.76,0.2562,1.468,198.55,0.0,2088,0.2393,1.449,-3.84,-0.0048,0.2278,0.2847,0.1765,0.0967,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,1.2,11054,11054,41.76,0.2443,1.437,198.55,0.0,2088,0.2288,1.42,-3.84,-0.0167,0.2157,0.2729,0.1642,0.0842,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G22_TRIPLE_BULL,1.5,11054,11054,41.76,0.2275,1.395,198.55,0.0,2088,0.2148,1.385,-3.84,-0.0335,0.1987,0.2563,0.147,0.0665,45.6,0.261,45.6,0.261
MULTITF_5M,SINGLE,G1_RISK_TIGHT,0.0,730,730,40.82,0.0134,1.024,39.81,0.0,156,0.179,1.355,-3.38,-0.0766,-0.0777,0.1044,-0.0394,-0.0923,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G1_RISK_TIGHT,0.5,730,730,40.82,0.125,1.282,29.56,0.0,156,0.2823,1.704,-3.38,0.035,0.0382,0.2118,0.0741,0.0233,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G1_RISK_TIGHT,0.8,730,730,40.82,0.1087,1.237,29.56,0.0,156,0.249,1.573,-3.38,0.0187,0.0213,0.1962,0.0576,0.0064,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G1_RISK_TIGHT,1.0,730,730,40.82,0.102,1.219,29.56,0.0,156,0.2457,1.561,-3.38,0.012,0.0142,0.1897,0.0507,-0.0006,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G1_RISK_TIGHT,1.2,730,730,40.82,0.094,1.198,29.56,0.0,156,0.2457,1.561,-3.38,0.004,0.0059,0.182,0.0426,-0.0089,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G1_RISK_TIGHT,1.5,730,730,40.82,0.0769,1.157,29.56,0.0,156,0.2457,1.561,-3.38,-0.0131,-0.0119,0.1657,0.0251,-0.0266,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,0.0,1042,1042,43.38,-0.0089,0.982,76.05,0.0,260,0.1533,1.376,-0.82,-0.0989,-0.0787,0.0609,-0.0605,-0.112,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,0.5,1042,1042,43.38,0.0871,1.212,45.36,0.0,260,0.255,1.834,-0.82,-0.0029,0.0204,0.1537,0.037,-0.0131,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,0.8,1042,1042,43.38,0.0732,1.173,53.24,0.0,260,0.247,1.787,-0.82,-0.0168,0.006,0.1404,0.0229,-0.0274,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,1.0,1042,1042,43.38,0.0669,1.155,53.24,0.0,260,0.2301,1.696,-0.82,-0.0231,-0.0005,0.1342,0.0165,-0.0339,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,1.2,1042,1042,43.38,0.0581,1.132,53.24,0.0,260,0.2281,1.686,-0.82,-0.0319,-0.0096,0.1258,0.0076,-0.0429,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G2_TARGET_HIGH,1.5,1042,1042,43.38,0.0463,1.103,53.24,0.0,260,0.2201,1.646,-0.82,-0.0437,-0.0217,0.1144,-0.0044,-0.0551,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,0.0,640,640,43.44,0.0405,1.071,43.32,0.0,160,0.0869,1.16,-0.76,-0.0495,-0.0608,0.1418,-0.0133,-0.0671,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,0.5,640,640,43.44,0.1532,1.333,26.46,0.0,160,0.2104,1.5,-0.76,0.0632,0.0566,0.2498,0.1015,0.0497,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,0.8,640,640,43.44,0.1382,1.291,26.46,0.0,160,0.1779,1.393,-0.76,0.0482,0.0409,0.2355,0.0862,0.0342,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,1.0,640,640,43.44,0.1281,1.264,26.46,0.0,160,0.1519,1.317,-0.76,0.0381,0.0304,0.2259,0.0759,0.0237,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,1.2,640,640,43.44,0.121,1.246,26.46,0.0,160,0.1519,1.317,-0.76,0.031,0.0229,0.219,0.0687,0.0163,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G3_TIGHT_PCTSTOP,1.5,640,640,43.44,0.1071,1.212,27.05,0.0,160,0.1519,1.317,-0.76,0.0171,0.0085,0.2058,0.0546,0.002,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,0.0,792,792,40.28,-0.0764,0.86,67.0,0.0,189,0.177,1.413,-3.92,-0.1664,-0.1567,0.0039,-0.1288,-0.1812,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,0.5,792,792,40.28,0.0293,1.067,54.23,0.0,189,0.2755,1.833,-3.92,-0.0607,-0.0475,0.106,-0.0214,-0.0721,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,0.8,792,792,40.28,0.0134,1.029,57.96,0.0,189,0.2554,1.728,-3.92,-0.0766,-0.0639,0.0908,-0.0376,-0.0885,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,1.0,792,792,40.28,0.0038,1.008,65.58,0.0,189,0.2384,1.649,-3.92,-0.0862,-0.0739,0.0815,-0.0474,-0.0985,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,1.2,792,792,40.28,-0.0051,0.989,65.58,0.0,189,0.2384,1.649,-3.92,-0.0951,-0.0831,0.0729,-0.0564,-0.1077,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G4_HIGH_R_TGT,1.5,792,792,40.28,-0.0179,0.963,65.58,0.0,189,0.2316,1.619,-3.92,-0.1079,-0.0964,0.0606,-0.0694,-0.1209,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,0.0,686,686,27.99,-0.2772,0.659,201.1,0.0,154,0.0169,1.024,-16.21,-0.3672,-0.3795,-0.1748,-0.3356,-0.394,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,0.5,686,686,27.99,-0.1058,0.835,141.36,0.0,154,0.206,1.401,-16.21,-0.1958,-0.2042,-0.0075,-0.161,-0.2161,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,0.8,686,686,27.99,-0.1286,0.806,156.96,0.0,154,0.179,1.331,-16.21,-0.2186,-0.2276,-0.0296,-0.1841,-0.2397,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,1.0,686,686,27.99,-0.1437,0.788,165.28,0.0,154,0.152,1.268,-16.21,-0.2337,-0.2432,-0.0443,-0.1996,-0.2554,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,1.2,686,686,27.99,-0.1574,0.773,165.28,0.0,154,0.1385,1.238,-16.21,-0.2474,-0.2572,-0.0576,-0.2135,-0.2696,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G5_FAST_RESOLVE,1.5,686,686,27.99,-0.1801,0.748,165.28,0.0,154,0.125,1.21,-16.21,-0.2701,-0.2805,-0.0798,-0.2367,-0.2932,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,0.0,1824,1824,42.54,-0.0132,0.974,71.76,0.0,464,0.1729,1.419,-1.66,-0.1032,-0.0664,0.0401,-0.0649,-0.1167,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,0.5,1824,1824,42.54,0.09,1.219,50.1,0.0,464,0.2618,1.808,-1.66,0.0,0.0393,0.1407,0.0399,-0.0102,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,0.8,1824,1824,42.54,0.0747,1.175,60.51,0.0,464,0.2475,1.731,-1.66,-0.0153,0.0236,0.1258,0.0243,-0.0261,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,1.0,1824,1824,42.54,0.0654,1.15,61.55,0.0,464,0.2388,1.688,-1.66,-0.0246,0.0141,0.1168,0.0149,-0.0357,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,1.2,1824,1824,42.54,0.0565,1.127,61.55,0.0,464,0.2293,1.643,-1.66,-0.0335,0.005,0.1081,0.0058,-0.0448,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G6_NO_STALL,1.5,1824,1824,42.54,0.0454,1.1,61.55,0.0,464,0.2193,1.598,-1.66,-0.0446,-0.0065,0.0972,-0.0055,-0.0564,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,0.0,1796,1796,43.1,0.0008,1.002,67.29,0.0,458,0.1899,1.471,-1.1,-0.0892,-0.0527,0.0544,-0.0508,-0.1024,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,0.5,1796,1796,43.1,0.1025,1.254,45.36,0.0,458,0.277,1.875,-1.1,0.0125,0.0515,0.1535,0.0526,0.0026,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,0.8,1796,1796,43.1,0.0871,1.208,58.94,0.0,458,0.2632,1.797,-1.1,-0.0029,0.0357,0.1386,0.0369,-0.0134,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,1.0,1796,1796,43.1,0.0778,1.181,58.94,0.0,458,0.2567,1.762,-1.1,-0.0122,0.026,0.1295,0.0274,-0.0231,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,1.2,1796,1796,43.1,0.0693,1.159,58.94,0.0,458,0.2471,1.713,-1.1,-0.0207,0.0174,0.1212,0.0187,-0.0318,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G11_NOT_IMMEDIATE,1.5,1796,1796,43.1,0.0579,1.129,58.94,0.0,458,0.2369,1.665,-1.1,-0.0321,0.0057,0.1102,0.0072,-0.0435,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,0.0,308,308,21.43,-0.4766,0.462,148.79,0.0,68,-0.2339,0.706,-22.77,-0.5666,-0.6167,-0.3365,-0.5363,-0.596,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,0.5,308,308,21.43,-0.2909,0.585,115.09,0.0,68,-0.1115,0.834,-22.77,-0.3809,-0.4271,-0.1546,-0.347,-0.4031,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,0.8,308,308,21.43,-0.3145,0.566,120.29,0.0,68,-0.1115,0.834,-22.77,-0.4045,-0.4514,-0.1775,-0.3711,-0.4277,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,1.0,308,308,21.43,-0.3314,0.553,120.62,0.0,68,-0.1115,0.834,-22.77,-0.4214,-0.4688,-0.194,-0.3883,-0.4452,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,1.2,308,308,21.43,-0.3483,0.541,121.66,0.0,68,-0.1115,0.834,-22.77,-0.4383,-0.4861,-0.2105,-0.4055,-0.4628,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G12_EARLY_CYCLE,1.5,308,308,21.43,-0.3719,0.524,123.22,0.0,68,-0.1421,0.798,-22.77,-0.4619,-0.5102,-0.2336,-0.4296,-0.4873,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,0.0,1092,1092,45.05,0.0358,1.073,35.47,0.0,322,0.114,1.268,0.85,-0.0542,-0.0333,0.1049,-0.0156,-0.067,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,0.5,1092,1092,45.05,0.1399,1.364,35.47,0.0,322,0.2245,1.714,0.85,0.0499,0.0745,0.2054,0.0902,0.0405,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,0.8,1092,1092,45.05,0.1255,1.315,35.47,0.0,322,0.2009,1.594,0.85,0.0355,0.0594,0.1915,0.0755,0.0256,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,1.0,1092,1092,45.05,0.1141,1.278,35.47,0.0,322,0.1944,1.564,0.85,0.0241,0.0476,0.1805,0.0639,0.0137,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,1.2,1092,1092,45.05,0.1037,1.247,35.47,0.0,322,0.1815,1.508,0.85,0.0137,0.0368,0.1706,0.0534,0.003,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G7_BULL,1.5,1092,1092,45.05,0.0926,1.215,35.47,0.0,322,0.1743,1.478,0.85,0.0026,0.0254,0.1599,0.0421,-0.0084,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,0.0,1466,1466,42.29,-0.0085,0.983,74.42,0.0,386,0.1495,1.363,-1.91,-0.0985,-0.0679,0.051,-0.0602,-0.1119,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,0.5,1466,1466,42.29,0.0928,1.227,53.81,0.0,386,0.251,1.81,-1.91,0.0028,0.0361,0.1495,0.0427,-0.0074,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,0.8,1466,1466,42.29,0.0787,1.186,59.74,0.0,386,0.2364,1.728,-1.91,-0.0113,0.0215,0.1358,0.0283,-0.022,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,1.0,1466,1466,42.29,0.0678,1.156,68.06,0.0,386,0.2179,1.635,-1.91,-0.0222,0.0104,0.1253,0.0173,-0.0332,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,1.2,1466,1466,42.29,0.06,1.136,68.06,0.0,386,0.2065,1.583,-1.91,-0.03,0.0023,0.1177,0.0094,-0.0412,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G8_NON_BEAR,1.5,1466,1466,42.29,0.0473,1.104,68.06,0.0,386,0.2025,1.565,-1.91,-0.0427,-0.0107,0.1053,-0.0035,-0.0544,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,0.0,732,732,38.8,-0.0862,0.844,71.02,0.0,142,0.3064,1.795,-5.4,-0.1762,-0.1695,-0.0029,-0.1385,-0.1908,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,0.5,732,732,38.8,0.0173,1.039,48.58,0.0,142,0.3751,2.183,-5.4,-0.0727,-0.0625,0.0971,-0.0334,-0.0841,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,0.8,732,732,38.8,0.0039,1.009,55.31,0.0,142,0.354,2.047,-5.4,-0.0861,-0.0764,0.0843,-0.047,-0.0979,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,1.0,732,732,38.8,-0.0028,0.994,55.31,0.0,142,0.3503,2.025,-5.4,-0.0928,-0.0833,0.0778,-0.0538,-0.1049,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,1.2,732,732,38.8,-0.0073,0.984,55.31,0.0,142,0.3503,2.025,-5.4,-0.0973,-0.088,0.0734,-0.0584,-0.1095,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G9_BEAR_NEUTRAL,1.5,732,732,38.8,-0.0245,0.95,55.31,0.0,142,0.3503,2.025,-5.4,-0.1145,-0.1058,0.0569,-0.0758,-0.1272,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,0.0,730,730,42.74,-0.0362,0.918,40.25,0.0,168,0.1108,1.316,-1.46,-0.1262,-0.1094,0.0369,-0.0858,-0.1354,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,0.5,730,730,42.74,0.0505,1.141,33.1,0.0,168,0.1811,1.645,-1.46,-0.0395,-0.0193,0.1202,0.0019,-0.0466,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,0.8,730,730,42.74,0.0377,1.102,33.1,0.0,168,0.1752,1.611,-1.46,-0.0523,-0.0327,0.1081,-0.011,-0.0598,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,1.0,730,730,42.74,0.0304,1.081,33.1,0.0,168,0.1614,1.537,-1.46,-0.0596,-0.0402,0.1011,-0.0184,-0.0672,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,1.2,730,730,42.74,0.0222,1.058,33.1,0.0,168,0.1583,1.522,-1.46,-0.0678,-0.0488,0.0932,-0.0267,-0.0756,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G13_UPPER_CLOSE,1.5,730,730,42.74,0.0136,1.035,33.1,0.0,168,0.1523,1.492,-1.46,-0.0764,-0.0577,0.0849,-0.0354,-0.0845,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,0.0,420,420,40.95,0.01,1.018,30.28,0.0,88,0.0924,1.176,-3.25,-0.08,-0.1093,0.1293,-0.0428,-0.0955,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,0.5,420,420,40.95,0.1125,1.25,26.29,0.0,88,0.2165,1.54,-3.25,0.0225,-0.0017,0.2267,0.0615,0.0104,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,0.8,420,420,40.95,0.0964,1.207,28.3,0.0,88,0.1928,1.454,-3.25,0.0064,-0.0187,0.2115,0.0451,-0.0063,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,1.0,420,420,40.95,0.0923,1.197,28.74,0.0,88,0.1928,1.454,-3.25,0.0023,-0.023,0.2075,0.0409,-0.0105,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,1.2,420,420,40.95,0.0861,1.181,28.74,0.0,88,0.1869,1.434,-3.25,-0.0039,-0.0295,0.2017,0.0346,-0.0169,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G14_ASYMMETRIC,1.5,420,420,40.95,0.071,1.145,28.74,0.0,88,0.1869,1.434,-3.25,-0.019,-0.0454,0.1874,0.0192,-0.0326,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,0.0,326,326,30.06,-0.2141,0.729,79.9,0.0,66,0.0696,1.102,-14.14,-0.3041,-0.3662,-0.062,-0.2721,-0.3301,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,0.5,326,326,30.06,-0.0482,0.923,54.62,0.0,66,0.2587,1.523,-14.14,-0.1382,-0.194,0.0975,-0.103,-0.1578,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,0.8,326,326,30.06,-0.0706,0.891,60.86,0.0,66,0.2114,1.39,-14.14,-0.1606,-0.2174,0.0762,-0.1258,-0.181,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,1.0,326,326,30.06,-0.0833,0.873,61.55,0.0,66,0.1956,1.351,-14.14,-0.1733,-0.2307,0.064,-0.1388,-0.1943,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,1.2,326,326,30.06,-0.0993,0.853,61.55,0.0,66,0.1956,1.351,-14.14,-0.1893,-0.2473,0.0487,-0.1551,-0.2108,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G16_FAST_TIGHT,1.5,326,326,30.06,-0.1216,0.825,61.55,0.0,66,0.1956,1.351,-14.14,-0.2116,-0.2705,0.0273,-0.1778,-0.234,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G17_MID_PRICE,0.0,1096,1096,43.43,0.0334,1.067,37.57,0.0,300,0.1487,1.361,-0.77,-0.0566,-0.0361,0.1028,-0.018,-0.0694,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G17_MID_PRICE,0.5,1096,1096,43.43,0.1281,1.319,37.57,0.0,300,0.2467,1.785,-0.77,0.0381,0.0618,0.1945,0.0781,0.0282,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G17_MID_PRICE,0.8,1096,1096,43.43,0.114,1.274,37.57,0.0,300,0.2294,1.692,-0.77,0.024,0.0471,0.1808,0.0637,0.0135,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G17_MID_PRICE,1.0,1096,1096,43.43,0.1055,1.249,37.57,0.0,300,0.2229,1.659,-0.77,0.0155,0.0384,0.1727,0.0552,0.0048,44.2,0.09,44.2,0.09
MULTITF_5M,SINGLE,G17_MID_PRICE,1.2,1096,1096,43.43,0.0992,1.23,37.57,0.0,300,0.2152,1.622,-0.77,0.0092,0.0319,0.1666,0.0488,-0.0016,44.2,0.09,44.2,0.09
