symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1,signal_rr,score,support_type,stop_width_pct
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-04-27,VAL,BULL,2025.129879578668,1995.8,2098.45,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4482962240807034
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-04-27,VAL,BULL,2025.129879578668,1960.88,2185.75,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.1726300730911685
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-04-29,VAL,BULL,2030.5217183859088,1999.83,2107.25,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5115188430639477
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-04-29,VAL,BULL,2030.5217183859088,1960.88,2204.63,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4297450628239474
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-04-29,VAL,BULL,2030.5217183859088,1999.83,2107.25,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5115188430639477
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-04-29,VAL,BULL,2030.5217183859088,1960.88,2204.63,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4297450628239474
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-01,VAL,BULL,2017.0341422243728,1987.28,2091.42,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4751432115849343
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-01,VAL,BULL,2017.0341422243728,1960.88,2157.42,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.7839956225255893
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-07,VAL,BULL,1955.60625998742,1924.19,2034.15,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.606471641567649
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-07,VAL,BULL,1955.60625998742,1910.85,2067.5,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.288613045639753
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-05-07,VAL,BULL,1955.60625998742,1924.19,2034.15,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.606471641567649
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-05-07,VAL,BULL,1955.60625998742,1910.85,2067.5,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.288613045639753
3MINDIA,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-05-07,VAL,BULL,1955.60625998742,1910.85,2067.5,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.288613045639753
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-05-07,VAL,BULL,1955.60625998742,1887.16,2126.72,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5000020908022607
3MINDIA,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-05-07,VAL,BULL,1955.60625998742,1887.16,2126.72,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5000020908022607
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-22,VAL,BULL,1944.6695460921749,1914.74,2019.49,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5390556278478502
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-22,VAL,BULL,1944.6695460921749,1798.41,2310.32,0.61,0,0,2.5,75.0,EMA20_SHELF,7.521048827348801
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-05-22,VAL,BULL,1944.6695460921749,1914.74,2019.49,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5390556278478502
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-05-22,VAL,BULL,1944.6695460921749,1798.41,2310.32,0.61,0,0,2.5,75.0,EMA20_SHELF,7.521048827348801
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-27,VAL,BULL,1935.7348988671176,1905.45,2011.45,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5645168604875452
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-27,VAL,BULL,1935.7348988671176,1798.41,2279.05,0.11,0,0,2.5,75.0,EMA20_SHELF,7.094199673079536
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-28,VAL,BULL,1970.281729759236,1941.26,2042.84,2.5,0,1,2.5,75.0,EMA20_SHELF,1.4729736017387922
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-28,VAL,BULL,1970.281729759236,1798.41,2399.96,-0.39,0,0,2.5,75.0,EMA20_SHELF,8.723205781349769
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-05-28,VAL,BULL,1970.281729759236,1941.26,2042.84,2.5,0,1,2.5,75.0,EMA20_SHELF,1.4729736017387922
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-05-28,VAL,BULL,1970.281729759236,1798.41,2399.96,-0.39,0,0,2.5,75.0,EMA20_SHELF,8.723205781349769
3MINDIA,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-05-28,VAL,BULL,1970.281729759236,1798.41,2399.96,-0.39,0,0,2.5,75.0,EMA20_SHELF,8.723205781349769
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-05-28,VAL,BULL,1970.281729759236,1812.66,2364.34,-0.43,0,0,2.5,75.0,EMA20_SHELF,7.999958959092461
3MINDIA,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-05-28,VAL,BULL,1970.281729759236,1812.66,2364.34,-0.43,0,0,2.5,75.0,EMA20_SHELF,7.999958959092461
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-03,HOLDOUT,BULL,1985.596201359504,1955.78,2060.14,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5016246172856986
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-03,HOLDOUT,BULL,1985.596201359504,1857.63,2305.51,-0.78,0,0,2.5,75.0,EMA20_SHELF,6.444724323701244
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-06-03,HOLDOUT,BULL,1985.596201359504,1955.78,2060.14,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5016246172856986
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-06-03,HOLDOUT,BULL,1985.596201359504,1857.63,2305.51,-0.78,0,0,2.5,75.0,EMA20_SHELF,6.444724323701244
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-10,HOLDOUT,BULL,2007.317770746944,1976.29,2084.89,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5457328779288535
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-10,HOLDOUT,BULL,2007.317770746944,1912.22,2245.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.737554368960581
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-06-10,HOLDOUT,BULL,2007.317770746944,1976.29,2084.89,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5457328779288535
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-06-10,HOLDOUT,BULL,2007.317770746944,1912.22,2245.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.737554368960581
3MINDIA,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-06-10,HOLDOUT,BULL,2007.317770746944,1912.22,2245.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.737554368960581
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-06-10,HOLDOUT,BULL,2007.317770746944,1912.22,2245.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.737554368960581
3MINDIA,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-06-10,HOLDOUT,BULL,2007.317770746944,1912.22,2245.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.737554368960581
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-12,HOLDOUT,BULL,1982.6961400532,1950.72,2062.64,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.6127604935137454
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-12,HOLDOUT,BULL,1982.6961400532,1934.28,2103.74,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.4419344485081265
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-10,HOLDOUT,BULL,1942.1317421286224,1914.01,2012.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4479832401997754
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-10,HOLDOUT,BULL,1942.1317421286224,1850.69,2170.74,-0.13,0,0,2.5,75.0,EMA20_SHELF,4.708318192070739
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-10,HOLDOUT,BULL,1942.1317421286224,1914.01,2012.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4479832401997754
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-10,HOLDOUT,BULL,1942.1317421286224,1850.69,2170.74,-0.13,0,0,2.5,75.0,EMA20_SHELF,4.708318192070739
3MINDIA,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-07-10,HOLDOUT,BULL,1942.1317421286224,1914.01,2012.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4479832401997754
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-16,HOLDOUT,BULL,1953.192713723226,1924.78,2024.22,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4546805096904645
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-16,HOLDOUT,BULL,1953.192713723226,1850.69,2209.45,-0.19,0,0,2.5,75.0,EMA20_SHELF,5.247956998970811
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-16,HOLDOUT,BULL,1953.192713723226,1924.78,2024.22,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4546805096904645
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-16,HOLDOUT,BULL,1953.192713723226,1850.69,2209.45,-0.19,0,0,2.5,75.0,EMA20_SHELF,5.247956998970811
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1933.5,2030.57,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.414068951784858
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1885.64,2150.22,2.5,0,1,2.5,75.0,EMA20_SHELF,3.8543703016517146
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1933.5,2030.57,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.414068951784858
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1885.64,2150.22,2.5,0,1,2.5,75.0,EMA20_SHELF,3.8543703016517146
3MINDIA,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1933.5,2030.57,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.414068951784858
3MINDIA,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1885.64,2150.22,2.5,0,1,2.5,75.0,EMA20_SHELF,3.8543703016517146
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1885.64,2150.22,2.5,0,1,2.5,75.0,EMA20_SHELF,3.8543703016517146
3MINDIA,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-07-23,HOLDOUT,BULL,1961.2331896063229,1885.64,2150.22,2.5,0,1,2.5,75.0,EMA20_SHELF,3.8543703016517146
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-30,HOLDOUT,BULL,1981.0735972685247,1950.81,2056.73,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.527636192327849
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-30,HOLDOUT,BULL,1981.0735972685247,1903.06,2176.11,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.93794543403583
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-30,HOLDOUT,BULL,1981.0735972685247,1950.81,2056.73,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.527636192327849
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-30,HOLDOUT,BULL,1981.0735972685247,1903.06,2176.11,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.93794543403583
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-31,HOLDOUT,BULL,1991.977630340263,1960.37,2071.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5867462494979914
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-31,HOLDOUT,BULL,1991.977630340263,1903.06,2214.27,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.463786590066999
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-31,HOLDOUT,BULL,1991.977630340263,1903.06,2214.27,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.463786590066999
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1972.44,2084.64,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5992175117227831
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1903.06,2258.09,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.060436250460937
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1972.44,2084.64,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5992175117227831
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1903.06,2258.09,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.060436250460937
3MINDIA,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1903.06,2258.09,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.060436250460937
3MINDIA,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1903.06,2258.09,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.060436250460937
3MINDIA,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-08-04,HOLDOUT,BULL,2004.4962551339293,1903.06,2258.09,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.060436250460937
3MINDIA,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-08-06,HOLDOUT,BULL,1992.1121780898063,1960.28,2071.69,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5979109228843498
3MINDIA,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-08-06,HOLDOUT,BULL,1992.1121780898063,1933.53,2138.57,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.940706790215978
3MINDIA,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-08-06,HOLDOUT,BULL,1992.1121780898063,1960.28,2071.69,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5979109228843498
3MINDIA,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-08-06,HOLDOUT,BULL,1992.1121780898063,1933.53,2138.57,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.940706790215978
AADHARHFC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-24,DEV,NEUTRAL,522.5999755859375,496.56,587.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.982773976738433
AADHARHFC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-24,DEV,NEUTRAL,522.5999755859375,495.99,589.12,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.091844016276975
AADHARHFC,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-24,DEV,NEUTRAL,522.5999755859375,496.56,587.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.982773976738433
AADHARHFC,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-24,DEV,NEUTRAL,522.5999755859375,495.99,589.12,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.091844016276975
AADHARHFC,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-10-24,DEV,NEUTRAL,522.5999755859375,496.56,587.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.982773976738433
AADHARHFC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-17,HOLDOUT,BULL,517.25,484.38,599.42,-0.58,0,0,2.5,75.0,EMA20_SHELF,6.354760753987435
AADHARHFC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-17,HOLDOUT,BULL,517.25,492.59,578.9,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.767520541324316
AADHARHFC,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-17,HOLDOUT,BULL,517.25,484.38,599.42,-0.58,0,0,2.5,75.0,EMA20_SHELF,6.354760753987435
AADHARHFC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-21,HOLDOUT,BULL,513.5,481.27,594.08,-0.81,0,0,2.5,75.0,EMA20_SHELF,6.276533592989293
AADHARHFC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-21,HOLDOUT,BULL,513.5,489.33,573.93,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.706913339824735
AADHARHFC,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-21,HOLDOUT,BULL,513.5,481.27,594.08,-0.81,0,0,2.5,75.0,EMA20_SHELF,6.276533592989293
AADHARHFC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-08-06,HOLDOUT,BULL,514.9000244140625,487.57,583.23,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.307831252321861
AADHARHFC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-08-06,HOLDOUT,BULL,514.9000244140625,482.23,596.58,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.344925784619991
AADHARHFC,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-08-06,HOLDOUT,BULL,514.9000244140625,487.57,583.23,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.307831252321861
AADHARHFC,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-08-06,HOLDOUT,BULL,514.9000244140625,482.23,596.58,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.344925784619991
AARTIDRUGS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-30,DEV,NEUTRAL,499.3201599121094,471.19,569.65,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.633692001753117
AARTIDRUGS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-30,DEV,NEUTRAL,499.3201599121094,470.69,570.9,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.733828154895424
AARTIDRUGS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-30,DEV,NEUTRAL,499.3201599121094,471.19,569.65,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.633692001753117
AARTIDRUGS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-30,DEV,NEUTRAL,499.3201599121094,470.69,570.9,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.733828154895424
AARTIDRUGS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-10-30,DEV,NEUTRAL,499.3201599121094,471.19,569.65,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.633692001753117
AARTIDRUGS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-03,DEV,NEUTRAL,500.762451171875,471.75,573.29,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.793655475561437
AARTIDRUGS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-03,DEV,NEUTRAL,500.762451171875,470.69,575.94,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.005332688483334
AARTIDRUGS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-03,DEV,NEUTRAL,500.762451171875,471.75,573.29,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.793655475561437
AARTIDRUGS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-03,DEV,NEUTRAL,500.762451171875,470.69,575.94,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.005332688483334
AARTIDRUGS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-11-03,DEV,NEUTRAL,500.762451171875,471.75,573.29,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.793655475561437
AARTIDRUGS,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-11-03,DEV,NEUTRAL,500.762451171875,470.69,575.94,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.005332688483334
AARTIDRUGS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-04,DEV,NEUTRAL,500.91162109375,472.85,571.07,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.602110215066861
AARTIDRUGS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-04,DEV,NEUTRAL,500.91162109375,470.69,576.47,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.033324007887963
AARTIDRUGS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-08-07,HOLDOUT,BULL,416.2000122070313,390.13,481.38,0.59,0,0,2.5,75.0,EMA20_SHELF,6.263818222586512
AARTIDRUGS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-08-07,HOLDOUT,BULL,416.2000122070313,396.65,465.08,0.79,0,0,2.5,75.0,EMA20_SHELF,4.697263727447111
AARTIDRUGS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-08-07,HOLDOUT,BULL,416.2000122070313,390.13,481.38,0.59,0,0,2.5,75.0,EMA20_SHELF,6.263818222586512
AARTIIND,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-05,DEV,BULL,1573.7065191494764,1547.69,1638.75,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.653200189037613
AARTIIND,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-05,DEV,BULL,1573.7065191494764,1497.46,1764.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.8450278512339455
AARTIIND,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-08-05,DEV,BULL,1573.7065191494764,1547.69,1638.75,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.653200189037613
AARTIIND,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-08-05,DEV,BULL,1573.7065191494764,1497.46,1764.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.8450278512339455
AARTIIND,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-08-05,DEV,BULL,1573.7065191494764,1497.46,1764.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.8450278512339455
AARTIIND,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-08-05,DEV,BULL,1573.7065191494764,1497.46,1764.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.8450278512339455
AARTIIND,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-08-05,DEV,BULL,1573.7065191494764,1497.46,1764.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.8450278512339455
AARTIIND,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-11,DEV,BULL,1605.3137376188945,1580.73,1666.77,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5313976977085282
AARTIIND,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-11,DEV,BULL,1605.3137376188945,1497.46,1874.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.718545732927578
AARTIIND,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-08-11,DEV,BULL,1605.3137376188945,1580.73,1666.77,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5313976977085282
AARTIIND,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-08-11,DEV,BULL,1605.3137376188945,1497.46,1874.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.718545732927578
AARTIIND,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-15,DEV,BULL,1599.5447120482247,1573.77,1663.98,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.6113780286404176
AARTIIND,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-15,DEV,BULL,1599.5447120482247,1524.23,1787.83,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.708509332745306
AARTIPHARM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-07,DEV,NEUTRAL,863.12060546875,819.29,972.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.078155380724132
AARTIPHARM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-07,DEV,NEUTRAL,863.12060546875,810.08,995.72,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.145213673811468
AARTIPHARM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-07,DEV,NEUTRAL,863.12060546875,819.29,972.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.078155380724132
AARTIPHARM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-07,DEV,NEUTRAL,863.12060546875,810.08,995.72,-1.0,1,0,2.5,75.0,EMA20_SHELF,6.145213673811468
AAVAS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-06,DEV,NEUTRAL,1671.800048828125,1594.66,1864.65,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.614191085961354
AAVAS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-06,DEV,NEUTRAL,1671.800048828125,1544.99,1988.83,-0.24,0,0,2.5,75.0,EMA20_SHELF,7.585240167747005
AAVAS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-06,DEV,NEUTRAL,1671.800048828125,1594.66,1864.65,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.614191085961354
AAVAS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-06,DEV,NEUTRAL,1671.800048828125,1544.99,1988.83,-0.24,0,0,2.5,75.0,EMA20_SHELF,7.585240167747005
