scanner,combo,ctype,be,n_candidates,n_confirmed,n_executed,funnel_pct,wr,er,pf,dwr,der
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,1.5,6588,2307,2307,35.0,32.73,-0.053,0.92,-16.23,-0.508
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,0.0,6588,405,405,6.1,36.54,-0.0755,0.889,-12.42,-0.5305
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,0.5,6588,405,405,6.1,36.54,0.0678,1.126,-12.42,-0.3872
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,0.8,6588,405,405,6.1,36.54,0.0472,1.084,-12.42,-0.4078
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,1.0,6588,405,405,6.1,36.54,0.0343,1.06,-12.42,-0.4207
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,1.2,6588,405,405,6.1,36.54,0.0214,1.037,-12.42,-0.4336
MULTITF_1H,G4_HIGH_R_TGT,SINGLE,1.5,6588,405,405,6.1,36.54,0.0027,1.004,-12.42,-0.4523
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,0.0,6588,2510,2510,38.1,12.35,-0.7236,0.282,-36.61,-1.1786
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,0.5,6588,2510,2510,38.1,12.35,-0.5129,0.357,-36.61,-0.9679
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,0.8,6588,2510,2510,38.1,12.35,-0.5404,0.345,-36.61,-0.9954
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,1.0,6588,2510,2510,38.1,12.35,-0.5587,0.337,-36.61,-1.0137
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,1.2,6588,2510,2510,38.1,12.35,-0.577,0.33,-36.61,-1.032
MULTITF_1H,G5_FAST_RESOLVE,SINGLE,1.5,6588,2510,2510,38.1,12.35,-0.6045,0.32,-36.61,-1.0595
MULTITF_1H,G6_NO_STALL,SINGLE,0.0,6588,4336,4336,65.8,22.37,-0.3776,0.576,-26.59,-0.8326
MULTITF_1H,G6_NO_STALL,SINGLE,0.5,6588,4336,4336,65.8,22.37,-0.1911,0.729,-26.59,-0.6461
MULTITF_1H,G6_NO_STALL,SINGLE,0.8,6588,4336,4336,65.8,22.37,-0.2154,0.704,-26.59,-0.6704
MULTITF_1H,G6_NO_STALL,SINGLE,1.0,6588,4336,4336,65.8,22.37,-0.2318,0.689,-26.59,-0.6868
MULTITF_1H,G6_NO_STALL,SINGLE,1.2,6588,4336,4336,65.8,22.37,-0.2479,0.674,-26.59,-0.7029
MULTITF_1H,G6_NO_STALL,SINGLE,1.5,6588,4336,4336,65.8,22.37,-0.2723,0.653,-26.59,-0.7273
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,0.0,6588,6061,6061,92.0,39.48,-0.0182,0.972,-9.48,-0.4732
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,0.5,6588,6061,6061,92.0,39.48,0.1158,1.228,-9.48,-0.3392
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,0.8,6588,6061,6061,92.0,39.48,0.0987,1.188,-9.48,-0.3563
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,1.0,6588,6061,6061,92.0,39.48,0.0862,1.16,-9.48,-0.3688
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,1.2,6588,6061,6061,92.0,39.48,0.074,1.135,-9.48,-0.381
MULTITF_1H,G11_NOT_IMMEDIATE,SINGLE,1.5,6588,6061,6061,92.0,39.48,0.0557,1.098,-9.48,-0.3993
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,0.0,6588,2510,2510,38.1,12.35,-0.7236,0.282,-36.61,-1.1786
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,0.5,6588,2510,2510,38.1,12.35,-0.5129,0.357,-36.61,-0.9679
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,0.8,6588,2510,2510,38.1,12.35,-0.5404,0.345,-36.61,-0.9954
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,1.0,6588,2510,2510,38.1,12.35,-0.5587,0.337,-36.61,-1.0137
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,1.2,6588,2510,2510,38.1,12.35,-0.577,0.33,-36.61,-1.032
MULTITF_1H,G12_EARLY_CYCLE,SINGLE,1.5,6588,2510,2510,38.1,12.35,-0.6045,0.32,-36.61,-1.0595
MULTITF_1H,G7_BULL,SINGLE,0.0,6588,5104,5104,77.5,38.01,-0.0513,0.923,-10.95,-0.5063
MULTITF_1H,G7_BULL,SINGLE,0.5,6588,5104,5104,77.5,38.01,0.0886,1.17,-10.95,-0.3664
MULTITF_1H,G7_BULL,SINGLE,0.8,6588,5104,5104,77.5,38.01,0.0699,1.129,-10.95,-0.3851
MULTITF_1H,G7_BULL,SINGLE,1.0,6588,5104,5104,77.5,38.01,0.0572,1.103,-10.95,-0.3978
MULTITF_1H,G7_BULL,SINGLE,1.2,6588,5104,5104,77.5,38.01,0.0444,1.078,-10.95,-0.4106
MULTITF_1H,G7_BULL,SINGLE,1.5,6588,5104,5104,77.5,38.01,0.0258,1.044,-10.95,-0.4292
MULTITF_1H,G8_NON_BEAR,SINGLE,0.0,6588,6465,6465,98.1,37.01,-0.086,0.872,-11.95,-0.541
MULTITF_1H,G8_NON_BEAR,SINGLE,0.5,6588,6465,6465,98.1,37.01,0.0549,1.103,-11.95,-0.4001
MULTITF_1H,G8_NON_BEAR,SINGLE,0.8,6588,6465,6465,98.1,37.01,0.0366,1.066,-11.95,-0.4184
MULTITF_1H,G8_NON_BEAR,SINGLE,1.0,6588,6465,6465,98.1,37.01,0.0237,1.042,-11.95,-0.4313
MULTITF_1H,G8_NON_BEAR,SINGLE,1.2,6588,6465,6465,98.1,37.01,0.011,1.019,-11.95,-0.444
MULTITF_1H,G8_NON_BEAR,SINGLE,1.5,6588,6465,6465,98.1,37.01,-0.008,0.987,-11.95,-0.463
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,0.0,6588,1484,1484,22.5,34.64,-0.1641,0.768,-14.32,-0.6191
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,0.5,6588,1484,1484,22.5,34.64,-0.0178,0.968,-14.32,-0.4728
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,0.8,6588,1484,1484,22.5,34.64,-0.0382,0.934,-14.32,-0.4932
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,1.0,6588,1484,1484,22.5,34.64,-0.0516,0.913,-14.32,-0.5066
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,1.2,6588,1484,1484,22.5,34.64,-0.0649,0.893,-14.32,-0.5199
MULTITF_1H,G9_BEAR_NEUTRAL,SINGLE,1.5,6588,1484,1484,22.5,34.64,-0.0843,0.866,-14.32,-0.5393
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,0.0,6588,2641,2641,40.1,40.74,-0.0199,0.966,-8.22,-0.4749
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,0.5,6588,2641,2641,40.1,40.74,0.1019,1.216,-8.22,-0.3531
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,0.8,6588,2641,2641,40.1,40.74,0.084,1.171,-8.22,-0.371
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,1.0,6588,2641,2641,40.1,40.74,0.0722,1.144,-8.22,-0.3828
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,1.2,6588,2641,2641,40.1,40.74,0.0599,1.116,-8.22,-0.3951
MULTITF_1H,G13_UPPER_CLOSE,SINGLE,1.5,6588,2641,2641,40.1,40.74,0.0478,1.091,-8.22,-0.4072
MULTITF_1H,G14_ASYMMETRIC,SINGLE,0.0,6588,2239,2239,34.0,34.21,-0.1077,0.85,-14.75,-0.5627
MULTITF_1H,G14_ASYMMETRIC,SINGLE,0.5,6588,2239,2239,34.0,34.21,0.0396,1.069,-14.75,-0.4154
MULTITF_1H,G14_ASYMMETRIC,SINGLE,0.8,6588,2239,2239,34.0,34.21,0.019,1.032,-14.75,-0.436
MULTITF_1H,G14_ASYMMETRIC,SINGLE,1.0,6588,2239,2239,34.0,34.21,0.0081,1.013,-14.75,-0.4469
MULTITF_1H,G14_ASYMMETRIC,SINGLE,1.2,6588,2239,2239,34.0,34.21,-0.0054,0.991,-14.75,-0.4604
MULTITF_1H,G14_ASYMMETRIC,SINGLE,1.5,6588,2239,2239,34.0,34.21,-0.0252,0.96,-14.75,-0.4802
MULTITF_1H,G16_FAST_TIGHT,SINGLE,0.0,6588,1135,1135,17.2,14.1,-0.6606,0.331,-34.86,-1.1156
MULTITF_1H,G16_FAST_TIGHT,SINGLE,0.5,6588,1135,1135,17.2,14.1,-0.4543,0.419,-34.86,-0.9093
MULTITF_1H,G16_FAST_TIGHT,SINGLE,0.8,6588,1135,1135,17.2,14.1,-0.481,0.405,-34.86,-0.936
MULTITF_1H,G16_FAST_TIGHT,SINGLE,1.0,6588,1135,1135,17.2,14.1,-0.4994,0.396,-34.86,-0.9544
MULTITF_1H,G16_FAST_TIGHT,SINGLE,1.2,6588,1135,1135,17.2,14.1,-0.5169,0.388,-34.86,-0.9719
MULTITF_1H,G16_FAST_TIGHT,SINGLE,1.5,6588,1135,1135,17.2,14.1,-0.5446,0.375,-34.86,-0.9996
MULTITF_1H,G17_MID_PRICE,SINGLE,0.0,6588,3968,3968,60.2,38.13,-0.0742,0.886,-10.83,-0.5292
MULTITF_1H,G17_MID_PRICE,SINGLE,0.5,6588,3968,3968,60.2,38.13,0.0664,1.13,-10.83,-0.3886
MULTITF_1H,G17_MID_PRICE,SINGLE,0.8,6588,3968,3968,60.2,38.13,0.0477,1.09,-10.83,-0.4073
MULTITF_1H,G17_MID_PRICE,SINGLE,1.0,6588,3968,3968,60.2,38.13,0.0352,1.065,-10.83,-0.4198
MULTITF_1H,G17_MID_PRICE,SINGLE,1.2,6588,3968,3968,60.2,38.13,0.0226,1.041,-10.83,-0.4324
MULTITF_1H,G17_MID_PRICE,SINGLE,1.5,6588,3968,3968,60.2,38.13,0.0038,1.007,-10.83,-0.4512
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,0.0,6588,6372,6372,96.7,37.43,-0.076,0.886,-11.53,-0.531
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,0.5,6588,6372,6372,96.7,37.43,0.064,1.121,-11.53,-0.391
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,0.8,6588,6372,6372,96.7,37.43,0.0458,1.084,-11.53,-0.4092
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,1.0,6588,6372,6372,96.7,37.43,0.0328,1.059,-11.53,-0.4222
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,1.2,6588,6372,6372,96.7,37.43,0.0204,1.036,-11.53,-0.4346
MULTITF_1H,G18_ACTIVE_NAME,SINGLE,1.5,6588,6372,6372,96.7,37.43,0.0014,1.002,-11.53,-0.4536
MULTITF_1H,G19_BULL_TIGHT,SINGLE,0.0,6588,1934,1934,29.4,34.85,-0.1003,0.859,-14.11,-0.5553
MULTITF_1H,G19_BULL_TIGHT,SINGLE,0.5,6588,1934,1934,29.4,34.85,0.0406,1.071,-14.11,-0.4144
MULTITF_1H,G19_BULL_TIGHT,SINGLE,0.8,6588,1934,1934,29.4,34.85,0.0257,1.044,-14.11,-0.4293
MULTITF_1H,G19_BULL_TIGHT,SINGLE,1.0,6588,1934,1934,29.4,34.85,0.013,1.022,-14.11,-0.442
MULTITF_1H,G19_BULL_TIGHT,SINGLE,1.2,6588,1934,1934,29.4,34.85,-0.0005,0.999,-14.11,-0.4555
MULTITF_1H,G19_BULL_TIGHT,SINGLE,1.5,6588,1934,1934,29.4,34.85,-0.021,0.967,-14.11,-0.476
MULTITF_1H,G20_BULL_FAST,SINGLE,0.0,6588,1923,1923,29.2,11.6,-0.7508,0.261,-37.36,-1.2058
MULTITF_1H,G20_BULL_FAST,SINGLE,0.5,6588,1923,1923,29.2,11.6,-0.5383,0.331,-37.36,-0.9933
MULTITF_1H,G20_BULL_FAST,SINGLE,0.8,6588,1923,1923,29.2,11.6,-0.5661,0.32,-37.36,-1.0211
MULTITF_1H,G20_BULL_FAST,SINGLE,1.0,6588,1923,1923,29.2,11.6,-0.5845,0.313,-37.36,-1.0395
MULTITF_1H,G20_BULL_FAST,SINGLE,1.2,6588,1923,1923,29.2,11.6,-0.603,0.306,-37.36,-1.058
MULTITF_1H,G20_BULL_FAST,SINGLE,1.5,6588,1923,1923,29.2,11.6,-0.6307,0.296,-37.36,-1.0857
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,0.0,6588,2160,2160,32.8,33.56,-0.1345,0.814,-15.4,-0.5895
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,0.5,6588,2160,2160,32.8,33.56,0.0138,1.024,-15.4,-0.4412
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,0.8,6588,2160,2160,32.8,33.56,-0.006,0.99,-15.4,-0.461
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,1.0,6588,2160,2160,32.8,33.56,-0.0173,0.972,-15.4,-0.4723
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,1.2,6588,2160,2160,32.8,33.56,-0.0313,0.95,-15.4,-0.4863
MULTITF_1H,G21_NONBEAR_ASYM,SINGLE,1.5,6588,2160,2160,32.8,33.56,-0.0514,0.92,-15.4,-0.5064
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,0.0,6588,793,793,12.0,12.74,-0.7091,0.293,-36.22,-1.1641
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,0.5,6588,793,793,12.0,12.74,-0.4996,0.371,-36.22,-0.9546
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,0.8,6588,793,793,12.0,12.74,-0.5272,0.358,-36.22,-0.9822
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,1.0,6588,793,793,12.0,12.74,-0.5457,0.35,-36.22,-1.0007
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,1.2,6588,793,793,12.0,12.74,-0.5641,0.343,-36.22,-1.0191
MULTITF_1H,G22_TRIPLE_BULL,SINGLE,1.5,6588,793,793,12.0,12.74,-0.5918,0.332,-36.22,-1.0468
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,0.0,6588,1135,1135,17.2,14.1,-0.6606,0.331,-34.86,-1.1156
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,0.5,6588,1135,1135,17.2,14.1,-0.4543,0.419,-34.86,-0.9093
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,0.8,6588,1135,1135,17.2,14.1,-0.481,0.405,-34.86,-0.936
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,1.0,6588,1135,1135,17.2,14.1,-0.4994,0.396,-34.86,-0.9544
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,1.2,6588,1135,1135,17.2,14.1,-0.5169,0.388,-34.86,-0.9719
MULTITF_1H,G1_G5_TIGHT_FAST,PAIR,1.5,6588,1135,1135,17.2,14.1,-0.5446,0.375,-34.86,-0.9996
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,0.0,6588,1934,1934,29.4,34.85,-0.1003,0.859,-14.11,-0.5553
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,0.5,6588,1934,1934,29.4,34.85,0.0406,1.071,-14.11,-0.4144
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,0.8,6588,1934,1934,29.4,34.85,0.0257,1.044,-14.11,-0.4293
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,1.0,6588,1934,1934,29.4,34.85,0.013,1.022,-14.11,-0.442
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,1.2,6588,1934,1934,29.4,34.85,-0.0005,0.999,-14.11,-0.4555
MULTITF_1H,G1_G7_TIGHT_BULL,PAIR,1.5,6588,1934,1934,29.4,34.85,-0.021,0.967,-14.11,-0.476
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,0.0,6588,1135,1135,17.2,14.1,-0.6606,0.331,-34.86,-1.1156
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,0.5,6588,1135,1135,17.2,14.1,-0.4543,0.419,-34.86,-0.9093
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,0.8,6588,1135,1135,17.2,14.1,-0.481,0.405,-34.86,-0.936
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,1.0,6588,1135,1135,17.2,14.1,-0.4994,0.396,-34.86,-0.9544
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,1.2,6588,1135,1135,17.2,14.1,-0.5169,0.388,-34.86,-0.9719
MULTITF_1H,G1_G12_TIGHT_EARLY,PAIR,1.5,6588,1135,1135,17.2,14.1,-0.5446,0.375,-34.86,-0.9996
MULTITF_1H,G2_G5_TGT_FAST,PAIR,0.0,6588,2091,2091,31.7,10.81,-0.7649,0.254,-38.15,-1.2199
MULTITF_1H,G2_G5_TGT_FAST,PAIR,0.5,6588,2091,2091,31.7,10.81,-0.551,0.321,-38.15,-1.006
MULTITF_1H,G2_G5_TGT_FAST,PAIR,0.8,6588,2091,2091,31.7,10.81,-0.5785,0.311,-38.15,-1.0335
MULTITF_1H,G2_G5_TGT_FAST,PAIR,1.0,6588,2091,2091,31.7,10.81,-0.5975,0.304,-38.15,-1.0525
MULTITF_1H,G2_G5_TGT_FAST,PAIR,1.2,6588,2091,2091,31.7,10.81,-0.616,0.297,-38.15,-1.071
MULTITF_1H,G2_G5_TGT_FAST,PAIR,1.5,6588,2091,2091,31.7,10.81,-0.644,0.288,-38.15,-1.099
MULTITF_1H,G2_G7_TGT_BULL,PAIR,0.0,6588,4320,4320,65.6,37.89,-0.0496,0.925,-11.07,-0.5046
MULTITF_1H,G2_G7_TGT_BULL,PAIR,0.5,6588,4320,4320,65.6,37.89,0.0902,1.173,-11.07,-0.3648
MULTITF_1H,G2_G7_TGT_BULL,PAIR,0.8,6588,4320,4320,65.6,37.89,0.0714,1.132,-11.07,-0.3836
MULTITF_1H,G2_G7_TGT_BULL,PAIR,1.0,6588,4320,4320,65.6,37.89,0.0586,1.106,-11.07,-0.3964
MULTITF_1H,G2_G7_TGT_BULL,PAIR,1.2,6588,4320,4320,65.6,37.89,0.0462,1.081,-11.07,-0.4088
MULTITF_1H,G2_G7_TGT_BULL,PAIR,1.5,6588,4320,4320,65.6,37.89,0.0272,1.046,-11.07,-0.4278
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,0.0,6588,1530,1530,23.2,34.12,-0.1212,0.834,-14.84,-0.5762
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,0.5,6588,1530,1530,23.2,34.12,0.0361,1.063,-14.84,-0.4189
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,0.8,6588,1530,1530,23.2,34.12,0.0156,1.026,-14.84,-0.4394
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,1.0,6588,1530,1530,23.2,34.12,0.0019,1.003,-14.84,-0.4531
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,1.2,6588,1530,1530,23.2,34.12,-0.0117,0.981,-14.84,-0.4667
MULTITF_1H,G3_G7_PCTSTOP_BULL,PAIR,1.5,6588,1530,1530,23.2,34.12,-0.0317,0.951,-14.84,-0.4867
MULTITF_1H,G4_G7_HRR_BULL,PAIR,0.0,6588,322,322,4.9,37.58,-0.0383,0.943,-11.38,-0.4933
MULTITF_1H,G4_G7_HRR_BULL,PAIR,0.5,6588,322,322,4.9,37.58,0.1022,1.193,-11.38,-0.3528
MULTITF_1H,G4_G7_HRR_BULL,PAIR,0.8,6588,322,322,4.9,37.58,0.0827,1.151,-11.38,-0.3723
MULTITF_1H,G4_G7_HRR_BULL,PAIR,1.0,6588,322,322,4.9,37.58,0.0697,1.124,-11.38,-0.3853
MULTITF_1H,G4_G7_HRR_BULL,PAIR,1.2,6588,322,322,4.9,37.58,0.0567,1.099,-11.38,-0.3983
MULTITF_1H,G4_G7_HRR_BULL,PAIR,1.5,6588,322,322,4.9,37.58,0.0373,1.063,-11.38,-0.4177
MULTITF_1H,G5_G7_FAST_BULL,PAIR,0.0,6588,1923,1923,29.2,11.6,-0.7508,0.261,-37.36,-1.2058
MULTITF_1H,G5_G7_FAST_BULL,PAIR,0.5,6588,1923,1923,29.2,11.6,-0.5383,0.331,-37.36,-0.9933
MULTITF_1H,G5_G7_FAST_BULL,PAIR,0.8,6588,1923,1923,29.2,11.6,-0.5661,0.32,-37.36,-1.0211
MULTITF_1H,G5_G7_FAST_BULL,PAIR,1.0,6588,1923,1923,29.2,11.6,-0.5845,0.313,-37.36,-1.0395
MULTITF_1H,G5_G7_FAST_BULL,PAIR,1.2,6588,1923,1923,29.2,11.6,-0.603,0.306,-37.36,-1.058
MULTITF_1H,G5_G7_FAST_BULL,PAIR,1.5,6588,1923,1923,29.2,11.6,-0.6307,0.296,-37.36,-1.0857
MULTITF_1H,G5_G13_FAST_CLV,PAIR,0.0,6588,723,723,11.0,11.89,-0.7361,0.274,-37.07,-1.1911
MULTITF_1H,G5_G13_FAST_CLV,PAIR,0.5,6588,723,723,11.0,11.89,-0.525,0.345,-37.07,-0.98
MULTITF_1H,G5_G13_FAST_CLV,PAIR,0.8,6588,723,723,11.0,11.89,-0.5525,0.334,-37.07,-1.0075
MULTITF_1H,G5_G13_FAST_CLV,PAIR,1.0,6588,723,723,11.0,11.89,-0.5713,0.327,-37.07,-1.0263
MULTITF_1H,G5_G13_FAST_CLV,PAIR,1.2,6588,723,723,11.0,11.89,-0.5901,0.32,-37.07,-1.0451
MULTITF_1H,G5_G13_FAST_CLV,PAIR,1.5,6588,723,723,11.0,11.89,-0.6176,0.31,-37.07,-1.0726
MULTITF_1H,G7_G13_BULL_CLV,PAIR,0.0,6588,2277,2277,34.6,41.11,0.0114,1.019,-7.85,-0.4436
MULTITF_1H,G7_G13_BULL_CLV,PAIR,0.5,6588,2277,2277,34.6,41.11,0.1348,1.286,-7.85,-0.3202
MULTITF_1H,G7_G13_BULL_CLV,PAIR,0.8,6588,2277,2277,34.6,41.11,0.1176,1.241,-7.85,-0.3374
MULTITF_1H,G7_G13_BULL_CLV,PAIR,1.0,6588,2277,2277,34.6,41.11,0.1052,1.21,-7.85,-0.3498
MULTITF_1H,G7_G13_BULL_CLV,PAIR,1.2,6588,2277,2277,34.6,41.11,0.0932,1.182,-7.85,-0.3618
MULTITF_1H,G7_G13_BULL_CLV,PAIR,1.5,6588,2277,2277,34.6,41.11,0.077,1.146,-7.85,-0.378
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,0.0,6588,1635,1635,24.8,34.86,-0.0944,0.867,-14.1,-0.5494
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,0.5,6588,1635,1635,24.8,34.86,0.0461,1.081,-14.1,-0.4089
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,0.8,6588,1635,1635,24.8,34.86,0.031,1.053,-14.1,-0.424
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,1.0,6588,1635,1635,24.8,34.86,0.0186,1.031,-14.1,-0.4364
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,1.2,6588,1635,1635,24.8,34.86,0.0052,1.008,-14.1,-0.4498
MULTITF_1H,G7_G14_BULL_ASYM,PAIR,1.5,6588,1635,1635,24.8,34.86,-0.0153,0.976,-14.1,-0.4703
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,0.0,6588,2160,2160,32.8,33.56,-0.1345,0.814,-15.4,-0.5895
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,0.5,6588,2160,2160,32.8,33.56,0.0138,1.024,-15.4,-0.4412
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,0.8,6588,2160,2160,32.8,33.56,-0.006,0.99,-15.4,-0.461
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,1.0,6588,2160,2160,32.8,33.56,-0.0173,0.972,-15.4,-0.4723
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,1.2,6588,2160,2160,32.8,33.56,-0.0313,0.95,-15.4,-0.4863
MULTITF_1H,G8_G14_NBEAR_ASYM,PAIR,1.5,6588,2160,2160,32.8,33.56,-0.0514,0.92,-15.4,-0.5064
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,0.0,6588,1923,1923,29.2,11.6,-0.7508,0.261,-37.36,-1.2058
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,0.5,6588,1923,1923,29.2,11.6,-0.5383,0.331,-37.36,-0.9933
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,0.8,6588,1923,1923,29.2,11.6,-0.5661,0.32,-37.36,-1.0211
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,1.0,6588,1923,1923,29.2,11.6,-0.5845,0.313,-37.36,-1.0395
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,1.2,6588,1923,1923,29.2,11.6,-0.603,0.306,-37.36,-1.058
MULTITF_1H,G12_G7_EARLY_BULL,PAIR,1.5,6588,1923,1923,29.2,11.6,-0.6307,0.296,-37.36,-1.0857
MULTITF_1H,G13_G7_CLV_BULL,PAIR,0.0,6588,2277,2277,34.6,41.11,0.0114,1.019,-7.85,-0.4436
MULTITF_1H,G13_G7_CLV_BULL,PAIR,0.5,6588,2277,2277,34.6,41.11,0.1348,1.286,-7.85,-0.3202
MULTITF_1H,G13_G7_CLV_BULL,PAIR,0.8,6588,2277,2277,34.6,41.11,0.1176,1.241,-7.85,-0.3374
MULTITF_1H,G13_G7_CLV_BULL,PAIR,1.0,6588,2277,2277,34.6,41.11,0.1052,1.21,-7.85,-0.3498
MULTITF_1H,G13_G7_CLV_BULL,PAIR,1.2,6588,2277,2277,34.6,41.11,0.0932,1.182,-7.85,-0.3618
MULTITF_1H,G13_G7_CLV_BULL,PAIR,1.5,6588,2277,2277,34.6,41.11,0.077,1.146,-7.85,-0.378
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,0.0,6588,2239,2239,34.0,34.21,-0.1077,0.85,-14.75,-0.5627
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,0.5,6588,2239,2239,34.0,34.21,0.0396,1.069,-14.75,-0.4154
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,0.8,6588,2239,2239,34.0,34.21,0.019,1.032,-14.75,-0.436
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,1.0,6588,2239,2239,34.0,34.21,0.0081,1.013,-14.75,-0.4469
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,1.2,6588,2239,2239,34.0,34.21,-0.0054,0.991,-14.75,-0.4604
MULTITF_1H,G1_G2_TIGHT_HRTGT,PAIR,1.5,6588,2239,2239,34.0,34.21,-0.0252,0.96,-14.75,-0.4802
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,0.0,6588,1134,1134,17.2,10.05,-0.8046,0.222,-38.91,-1.2596
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,0.5,6588,1134,1134,17.2,10.05,-0.5889,0.281,-38.91,-1.0439
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,0.8,6588,1134,1134,17.2,10.05,-0.6166,0.272,-38.91,-1.0716
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,1.0,6588,1134,1134,17.2,10.05,-0.6359,0.265,-38.91,-1.0909
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,1.2,6588,1134,1134,17.2,10.05,-0.6544,0.26,-38.91,-1.1094
MULTITF_1H,G3_G5_PCTSTOP_FAST,PAIR,1.5,6588,1134,1134,17.2,10.05,-0.6829,0.252,-38.91,-1.1379
