symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
BPCL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-09,VAL,NEUTRAL,331.15,317.76,357.93,-1.0,SL_HIT,3
BPCL,SHORT_COVERING_CHAMPION_V1,2026-03-09,VAL,NEUTRAL,331.15,317.76,357.93,-1.0,SL_HIT,3
UNITDSPR,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-04-01,VAL,BEAR,1239.75,1199.68,1319.91,2.0,T1_HIT,12
UNITDSPR,SHORT_COVERING_CHAMPION_V1,2026-04-01,VAL,BEAR,1239.75,1199.68,1319.91,2.0,T1_HIT,12
HCLTECH,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-13,VAL,BEAR,1413.43,1334.41,1571.47,-1.0,SL_HIT,7
HCLTECH,SHORT_COVERING_CHAMPION_V1,2026-02-13,VAL,BEAR,1413.43,1334.41,1571.47,-1.0,SL_HIT,7
HCLTECH,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-27,VAL,BEAR,1349.23,1320.97,1405.75,-1.0,SL_HIT,1
HCLTECH,SHORT_COVERING_CHAMPION_V1,2026-02-27,VAL,BEAR,1349.23,1320.97,1405.75,-1.0,SL_HIT,1
LICHSGFIN,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-21,VAL,BEAR,506.85,498.02,524.51,2.0,T1_HIT,5
LICHSGFIN,SHORT_COVERING_CHAMPION_V1,2026-01-21,VAL,BEAR,506.85,498.02,524.51,2.0,T1_HIT,5
BLUEJET,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-11-04,DEV,BEAR,606.65,595.69,628.58,-1.0,SL_HIT,1
BLUEJET,SHORT_COVERING_CHAMPION_V1,2025-11-04,DEV,BEAR,606.65,595.69,628.58,-1.0,SL_HIT,1
BLUEJET,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-13,VAL,BEAR,397.3,387.31,417.27,-1.0,SL_HIT,1
BLUEJET,SHORT_COVERING_CHAMPION_V1,2026-02-13,VAL,BEAR,397.3,387.31,417.27,-1.0,SL_HIT,1
COFORGE,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-13,VAL,BEAR,1361.8,1308.98,1467.43,-1.0,SL_HIT,6
COFORGE,SHORT_COVERING_CHAMPION_V1,2026-02-13,VAL,BEAR,1361.8,1308.98,1467.43,-1.0,SL_HIT,6
STYL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-29,DEV,BEAR,268.11,257.54,289.25,2.0,T1_HIT,7
STYL,SHORT_COVERING_CHAMPION_V1,2025-12-29,DEV,BEAR,268.11,257.54,289.25,2.0,T1_HIT,7
