symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_pattern_type,gate_clv_floor,gate_rvol_floor,gate_upper_wick,gate_risk_pct,naive_baseline_fired,data_source_flags
MANKIND,2025-11-12 15:30:00 IST,BEAR,2025-11-12 09:15:00 IST,2270.0,2187.51,2393.73,2434.98,2476.22,2517.47,2025-12-02 15:30:00 IST,2187.51,STOP_LOSS,-1.0,15,92.0,SHAKEOUT_RECLAIM,True,True,True,3.63,True,NONE
MANKIND,2026-01-07 15:30:00 IST,SIDEWAYS,2026-01-07 09:15:00 IST,2311.8,2202.14,2476.29,2531.12,2585.95,2640.78,2026-01-08 15:30:00 IST,2202.14,STOP_LOSS,-1.0,2,97.0,DOUBLE_BOTTOM,True,True,True,4.74,True,NONE
MANKIND,2026-01-22 15:30:00 IST,BEAR,2026-01-22 09:15:00 IST,2147.0,2071.49,2260.27,2298.02,2335.78,2373.53,2026-01-26 15:30:00 IST,2071.49,STOP_LOSS,-1.0,2,84.0,SHAKEOUT_RECLAIM,True,True,True,3.52,True,NONE
MANKIND,2026-02-26 15:30:00 IST,SIDEWAYS,2026-02-26 09:15:00 IST,2279.7,2157.41,2463.13,2524.28,2585.42,2646.57,2026-03-08 15:30:00 IST,2157.41,STOP_LOSS,-1.0,6,90.0,DOUBLE_BOTTOM,True,True,True,5.36,True,NONE
MANKIND,2026-03-09 15:30:00 IST,BULL,2026-03-09 09:15:00 IST,2163.3,2033.5,2358.0,2422.9,2487.8,2552.7,2026-03-18 15:30:00 IST,2033.5,STOP_LOSS,-1.0,8,89.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MANKIND,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,2361.0,2219.34,2573.49,2644.32,2715.15,2785.98,2026-05-19 15:30:00 IST,2573.49,TARGET_1,1.5,10,90.0,BULL_FLAG,True,True,True,6.0,True,NONE
MANKIND,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,2538.3,2386.0,2766.75,2842.9,2919.05,2995.2,2026-07-19 15:30:00 IST,2565.8,TIMEOUT_20D,0.18,20,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MANKIND,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,2545.6,2444.72,2696.92,2747.36,2797.8,2848.24,2026-07-27 15:30:00 IST,2617.9,TIMEOUT_20D,0.72,20,89.0,CUP_HANDLE,True,True,True,3.96,True,NONE
MANKIND,2026-07-28 15:30:00 IST,BULL,2026-07-28 09:15:00 IST,2617.9,2488.79,2811.56,2876.12,2940.68,3005.23,2026-07-30 15:30:00 IST,2488.79,STOP_LOSS,-1.0,3,89.0,CUP_HANDLE,True,True,True,4.93,True,NONE
MANKIND,2026-08-12 15:30:00 IST,SIDEWAYS,2026-08-12 09:15:00 IST,2433.1,2369.39,2528.67,2560.52,2592.38,2624.23,2026-08-17 15:30:00 IST,2369.39,STOP_LOSS,-1.0,4,90.0,SHAKEOUT_RECLAIM,True,True,True,2.62,True,NONE
MANORAMA,2025-12-04 15:30:00 IST,SIDEWAYS,2025-12-04 09:15:00 IST,1370.6,1288.36,1493.96,1535.08,1576.2,1617.32,2025-12-29 15:30:00 IST,1288.36,STOP_LOSS,-1.0,17,89.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MANORAMA,2026-01-02 15:30:00 IST,SIDEWAYS,2026-01-02 09:15:00 IST,1390.8,1307.35,1515.98,1557.7,1599.43,1641.15,2026-01-07 15:30:00 IST,1307.35,STOP_LOSS,-1.0,4,89.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
MANORAMA,2026-01-28 15:30:00 IST,SIDEWAYS,2026-01-28 09:15:00 IST,1277.5,1200.85,1392.48,1430.8,1469.13,1507.45,2026-01-29 15:30:00 IST,1392.48,TARGET_1,1.5,2,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
MANORAMA,2026-04-01 15:30:00 IST,BEAR,2026-04-01 09:15:00 IST,1221.2,1147.93,1331.1,1367.74,1404.38,1441.01,2026-04-07 15:30:00 IST,1331.1,TARGET_1,1.5,4,87.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MANORAMA,2026-04-30 15:30:00 IST,BULL,2026-04-30 09:15:00 IST,1509.0,1418.46,1644.81,1690.08,1735.35,1780.62,2026-05-11 15:30:00 IST,1418.46,STOP_LOSS,-1.0,8,86.0,BULL_FLAG,True,True,True,6.0,True,NONE
MANORAMA,2026-06-10 15:30:00 IST,BULL,2026-06-10 09:15:00 IST,1540.7,1448.26,1679.36,1725.58,1771.8,1818.02,2026-07-07 15:30:00 IST,1510.8,TIMEOUT_20D,-0.32,20,88.0,CUP_HANDLE,True,True,True,6.0,True,NONE
MANORAMA,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,1655.3,1588.86,1754.96,1788.18,1821.4,1854.62,2026-06-30 15:30:00 IST,1588.86,STOP_LOSS,-1.0,1,95.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.01,True,NONE
MANORAMA,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,1658.9,1559.37,1808.2,1857.96,1907.73,1957.49,2026-08-13 15:30:00 IST,1808.2,TARGET_1,1.5,14,86.0,CUP_HANDLE,True,True,True,6.0,True,NONE
MAHSCOOTER,2025-03-17 15:30:00 IST,BULL,2025-03-17 09:15:00 IST,1835.89,1788.44,1907.06,1930.79,1954.52,1978.24,2025-03-24 15:30:00 IST,1788.44,STOP_LOSS,-1.0,5,89.0,CUP_HANDLE,True,True,True,2.58,True,NONE
MAHSCOOTER,2025-06-13 15:30:00 IST,SIDEWAYS,2025-06-13 09:15:00 IST,1752.89,1674.91,1869.86,1908.85,1947.84,1986.83,2025-06-23 15:30:00 IST,1674.91,STOP_LOSS,-1.0,6,85.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.45,True,NONE
MAHSCOOTER,2025-09-19 15:30:00 IST,BULL,2025-09-19 09:15:00 IST,1791.31,1730.71,1882.21,1912.51,1942.81,1973.11,2025-09-26 15:30:00 IST,1730.71,STOP_LOSS,-1.0,5,86.0,CUP_HANDLE,True,True,True,3.38,True,NONE
MAHSCOOTER,2026-05-14 15:30:00 IST,BEAR,2026-05-14 09:15:00 IST,1888.94,1847.59,1950.97,1971.64,1992.32,2012.99,2026-06-11 15:30:00 IST,1950.97,TARGET_1,1.5,20,84.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.19,True,NONE
MAHSCOOTER,2026-05-27 15:30:00 IST,SIDEWAYS,2026-05-27 09:15:00 IST,1914.5,1837.71,2029.69,2068.08,2106.47,2144.87,2026-06-12 15:30:00 IST,2029.69,TARGET_1,1.5,12,86.0,DOUBLE_BOTTOM,True,True,True,4.01,True,NONE
MAHSCOOTER,2026-06-04 15:30:00 IST,SIDEWAYS,2026-06-04 09:15:00 IST,1917.96,1848.21,2022.58,2057.46,2092.34,2127.21,2026-06-12 15:30:00 IST,2022.58,TARGET_1,1.5,6,83.0,V_REVERSAL,True,True,True,3.64,True,NONE
MAHSCOOTER,2026-06-26 15:30:00 IST,BULL,2026-06-26 09:15:00 IST,2096.13,2014.7,2218.28,2258.99,2299.71,2340.42,2026-07-24 15:30:00 IST,2082.87,TIMEOUT_20D,-0.16,20,89.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.88,True,NONE
MAPMYINDIA,2025-12-29 15:30:00 IST,SIDEWAYS,2025-12-29 09:15:00 IST,1714.0,1611.16,1868.26,1919.68,1971.1,2022.52,2026-01-08 15:30:00 IST,1611.16,STOP_LOSS,-1.0,9,90.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MAPMYINDIA,2026-05-11 15:30:00 IST,BULL,2026-05-11 09:15:00 IST,1077.0,1012.38,1173.93,1206.24,1238.55,1270.86,2026-05-11 15:30:00 IST,1012.38,STOP_LOSS,-1.0,1,87.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MAPMYINDIA,2026-07-02 15:30:00 IST,SIDEWAYS,2026-07-02 09:15:00 IST,914.35,859.49,996.64,1024.07,1051.5,1078.93,2026-07-08 15:30:00 IST,996.64,TARGET_1,1.5,5,90.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
MAPMYINDIA,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,1069.2,1005.05,1165.42,1197.5,1229.58,1261.65,2026-07-12 15:30:00 IST,1165.42,TARGET_1,1.5,2,95.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
MARSONS,2026-07-09 15:30:00 IST,SIDEWAYS,2026-07-09 09:15:00 IST,116.8,109.79,127.32,130.82,134.32,137.83,2026-07-23 15:30:00 IST,109.79,STOP_LOSS,-1.0,11,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MARSONS,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,112.15,105.42,122.25,125.61,128.98,132.34,2026-08-23 15:30:00 IST,122.25,TARGET_1,1.5,2,87.0,V_REVERSAL,True,True,True,6.0,True,NONE
MARICO,2026-01-05 15:30:00 IST,BULL,2026-01-05 09:15:00 IST,773.05,742.34,819.11,834.47,849.82,865.18,2026-01-20 15:30:00 IST,742.34,STOP_LOSS,-1.0,12,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.97,True,NONE
MARICO,2026-04-02 15:30:00 IST,SIDEWAYS,2026-04-02 09:15:00 IST,761.35,719.93,823.48,844.19,864.9,885.61,2026-05-03 15:30:00 IST,784.55,TIMEOUT_20D,0.56,20,88.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.44,True,NONE
MARICO,2026-05-05 15:30:00 IST,BULL,2026-05-05 09:15:00 IST,807.2,761.82,875.27,897.96,920.65,943.34,2026-06-01 15:30:00 IST,810.95,TIMEOUT_20D,0.08,20,92.0,HIGHER_LOW_REVERSAL,True,True,True,5.62,True,NONE
MARICO,2026-06-29 15:30:00 IST,BULL,2026-06-29 09:15:00 IST,839.95,806.4,890.28,907.05,923.83,940.6,2026-07-26 15:30:00 IST,854.74,TIMEOUT_20D,0.44,20,88.0,CUP_HANDLE,True,True,True,3.99,True,NONE
MARKSANS,2026-03-20 15:30:00 IST,BEAR,2026-03-20 09:15:00 IST,170.05,160.2,184.83,189.75,194.68,199.6,2026-03-22 15:30:00 IST,160.2,STOP_LOSS,-1.0,1,87.0,SHAKEOUT_RECLAIM,True,True,True,5.79,True,NONE
MARKSANS,2026-04-23 15:30:00 IST,BULL,2026-04-23 09:15:00 IST,193.25,181.66,210.63,216.43,222.23,228.02,2026-04-29 15:30:00 IST,181.66,STOP_LOSS,-1.0,5,91.0,BULL_FLAG,True,True,True,6.0,True,NONE
MARKSANS,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,203.02,190.84,221.29,227.38,233.47,239.56,2026-05-18 15:30:00 IST,221.29,TARGET_1,1.5,8,86.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
MARKSANS,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,217.62,204.56,237.21,243.74,250.27,256.8,2026-05-25 15:30:00 IST,237.21,TARGET_1,1.5,6,90.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
MARKSANS,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,254.79,239.5,277.72,285.37,293.01,300.66,2026-05-31 15:30:00 IST,239.5,STOP_LOSS,-1.0,4,92.0,V_REVERSAL,True,True,True,6.0,True,NONE
MARKSANS,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,277.3,260.66,302.26,310.58,318.9,327.22,2026-07-20 15:30:00 IST,260.66,STOP_LOSS,-1.0,8,85.0,CUP_HANDLE,True,True,True,6.0,True,NONE
MARKSANS,2026-08-12 15:30:00 IST,BULL,2026-08-12 09:15:00 IST,312.6,293.84,340.74,350.12,359.5,368.88,2026-08-16 15:30:00 IST,340.74,TARGET_1,1.5,3,89.0,BULL_FLAG,True,True,True,6.0,True,NONE
MANYAVAR,2025-03-26 15:30:00 IST,BULL,2025-03-26 09:15:00 IST,2379.84,2298.41,2501.97,2542.7,2583.42,2624.13,2025-04-09 15:30:00 IST,2298.41,STOP_LOSS,-1.0,10,88.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.42,True,NONE
MANYAVAR,2025-06-06 15:30:00 IST,BULL,2025-06-06 09:15:00 IST,2426.74,2281.14,2645.14,2717.94,2790.74,2863.54,2025-06-27 15:30:00 IST,2645.14,TARGET_1,1.5,15,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
MANYAVAR,2025-09-30 15:30:00 IST,SIDEWAYS,2025-09-30 09:15:00 IST,2865.86,2717.92,3087.77,3161.74,3235.71,3309.68,2025-10-21 15:30:00 IST,3087.77,TARGET_1,1.5,15,86.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.16,True,NONE
MANYAVAR,2026-02-02 15:30:00 IST,BULL,2026-02-02 09:15:00 IST,3855.38,3624.06,4202.37,4318.02,4433.68,4549.34,2026-03-02 15:30:00 IST,3941.85,TIMEOUT_20D,0.37,20,82.0,V_REVERSAL,True,True,True,6.0,True,NONE
MANYAVAR,2026-03-19 15:30:00 IST,BULL,2026-03-19 09:15:00 IST,4121.52,3970.22,4348.47,4424.12,4499.77,4575.42,2026-04-16 15:30:00 IST,4136.55,TIMEOUT_20D,0.1,20,88.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.67,True,NONE
MANYAVAR,2026-05-05 15:30:00 IST,BULL,2026-05-05 09:15:00 IST,4237.0,4120.68,4411.48,4469.64,4527.8,4585.96,2026-05-20 15:30:00 IST,4120.68,STOP_LOSS,-1.0,11,91.0,CUP_HANDLE,True,True,True,2.75,True,NONE
MANYAVAR,2026-08-18 15:30:00 IST,BULL,2026-08-18 09:15:00 IST,5126.29,4818.71,5587.65,5741.45,5895.24,6049.03,2026-08-18 15:30:00 IST,4818.71,STOP_LOSS,-1.0,1,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,6.0,True,NONE
MAXHEALTH,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,1162.33,1092.59,1266.95,1301.81,1336.68,1371.55,2025-12-02 15:30:00 IST,1092.59,STOP_LOSS,-1.0,10,94.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MAXHEALTH,2026-05-11 15:30:00 IST,BULL,2026-05-11 09:15:00 IST,1036.11,999.19,1091.49,1109.95,1128.41,1146.87,2026-05-20 15:30:00 IST,1091.49,TARGET_1,1.5,8,88.0,CUP_HANDLE,True,True,True,3.56,True,NONE
MAXHEALTH,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,1088.52,1023.2,1186.49,1219.16,1251.82,1284.48,2026-07-15 15:30:00 IST,1098.2,TIMEOUT_20D,0.15,20,89.0,V_REVERSAL,True,True,True,6.0,True,NONE
MARUTI,2025-01-02 15:30:00 IST,SIDEWAYS,2025-01-02 09:15:00 IST,11714.51,11011.64,12768.81,13120.25,13471.69,13823.12,2025-01-29 15:30:00 IST,11871.51,TIMEOUT_20D,0.22,20,93.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MARUTI,2025-01-14 15:30:00 IST,BULL,2025-01-14 09:15:00 IST,11615.43,10940.78,12627.41,12964.73,13302.06,13639.38,2025-02-02 15:30:00 IST,12627.41,TARGET_1,1.5,14,86.0,DOUBLE_BOTTOM,True,True,True,5.81,True,NONE
MARUTI,2025-04-30 15:30:00 IST,SIDEWAYS,2025-04-30 09:15:00 IST,12125.76,11468.12,13112.21,13441.04,13769.86,14098.68,2025-05-28 15:30:00 IST,12259.31,TIMEOUT_20D,0.2,20,91.0,DOUBLE_BOTTOM,True,True,True,5.42,True,NONE
MARUTI,2025-06-06 15:30:00 IST,BULL,2025-06-06 09:15:00 IST,12328.56,11827.9,13079.56,13329.88,13580.21,13830.54,2025-07-03 15:30:00 IST,12510.59,TIMEOUT_20D,0.36,20,84.0,CUP_HANDLE,True,True,True,4.06,True,NONE
MARUTI,2025-08-18 15:30:00 IST,BULL,2025-08-18 09:15:00 IST,14068.0,13223.92,15334.12,15756.16,16178.2,16600.24,2025-09-08 15:30:00 IST,15334.12,TARGET_1,1.5,15,94.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MARUTI,2026-06-12 15:30:00 IST,SIDEWAYS,2026-06-12 09:15:00 IST,13366.0,12636.5,14460.25,14825.0,15189.75,15554.5,2026-07-09 15:30:00 IST,13716.25,TIMEOUT_20D,0.48,20,84.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.46,True,NONE
MARUTI,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,13974.65,13136.17,15232.38,15651.61,16070.85,16490.09,2026-07-23 15:30:00 IST,13136.17,STOP_LOSS,-1.0,18,92.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
MARUTI,2026-07-30 15:30:00 IST,BULL,2026-07-30 09:15:00 IST,14046.93,13416.96,14991.87,15306.87,15621.86,15936.84,2026-08-26 15:30:00 IST,13416.96,STOP_LOSS,-1.0,20,87.0,DOUBLE_BOTTOM,True,True,True,4.48,True,NONE
MAYURUNIQ,2025-10-31 15:30:00 IST,SIDEWAYS,2025-10-31 09:15:00 IST,545.35,512.63,594.43,610.79,627.15,643.51,2025-11-17 15:30:00 IST,512.63,STOP_LOSS,-1.0,11,85.0,V_REVERSAL,True,True,True,6.0,True,NONE
MAYURUNIQ,2025-11-11 15:30:00 IST,BULL,2025-11-11 09:15:00 IST,554.95,528.89,594.04,607.07,620.1,633.13,2025-11-11 15:30:00 IST,528.89,STOP_LOSS,-1.0,1,84.0,BULL_FLAG,True,True,True,4.7,True,NONE
MAYURUNIQ,2026-01-01 15:30:00 IST,SIDEWAYS,2026-01-01 09:15:00 IST,515.35,493.63,547.93,558.79,569.65,580.51,2026-01-04 15:30:00 IST,493.63,STOP_LOSS,-1.0,2,88.0,DOUBLE_BOTTOM,True,True,True,4.21,True,NONE
MAYURUNIQ,2026-04-21 15:30:00 IST,BULL,2026-04-21 09:15:00 IST,586.4,557.2,630.2,644.8,659.4,674.0,2026-04-27 15:30:00 IST,557.2,STOP_LOSS,-1.0,5,88.0,CUP_HANDLE,True,True,True,4.98,True,NONE
MAYURUNIQ,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,605.1,575.06,650.16,665.18,680.2,695.22,2026-05-19 15:30:00 IST,650.16,TARGET_1,1.5,9,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.96,True,NONE
MAYURUNIQ,2026-05-15 15:30:00 IST,BULL,2026-05-15 09:15:00 IST,628.4,590.7,684.95,703.8,722.65,741.5,2026-05-19 15:30:00 IST,684.95,TARGET_1,1.5,3,92.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MAYURUNIQ,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,798.85,750.92,870.74,894.71,918.68,942.64,2026-06-29 15:30:00 IST,870.74,TARGET_1,1.5,15,92.0,BULL_FLAG,True,True,True,6.0,True,NONE
MASTEK,2025-02-28 15:30:00 IST,BULL,2025-02-28 09:15:00 IST,2238.34,2155.57,2362.5,2403.88,2445.27,2486.65,2025-03-06 15:30:00 IST,2155.57,STOP_LOSS,-1.0,4,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.7,True,NONE
MASTEK,2025-05-09 15:30:00 IST,BEAR,2025-05-09 09:15:00 IST,2093.56,2067.52,2132.61,2145.64,2158.66,2171.68,2025-05-12 15:30:00 IST,2067.52,STOP_LOSS,-1.0,1,87.0,WYCKOFF_SPRING_TYPE_2,True,True,True,1.24,True,NONE
MASTEK,2025-09-01 15:30:00 IST,BEAR,2025-09-01 09:15:00 IST,1980.45,1924.06,2065.03,2093.23,2121.43,2149.62,2025-09-05 15:30:00 IST,2065.03,TARGET_1,1.5,4,84.0,V_REVERSAL,True,True,True,2.85,True,NONE
MASTEK,2025-09-10 15:30:00 IST,BULL,2025-09-10 09:15:00 IST,2075.68,2040.66,2128.21,2145.72,2163.23,2180.74,2025-09-18 15:30:00 IST,2040.66,STOP_LOSS,-1.0,6,81.0,CUP_HANDLE,True,True,True,1.69,True,NONE
MASTEK,2025-09-26 15:30:00 IST,BULL,2025-09-26 09:15:00 IST,2078.09,1957.55,2258.9,2319.17,2379.44,2439.71,2025-10-08 15:30:00 IST,1957.55,STOP_LOSS,-1.0,8,83.0,DOUBLE_BOTTOM,True,True,True,5.8,True,NONE
MBAPL,2025-12-29 15:30:00 IST,SIDEWAYS,2025-12-29 09:15:00 IST,84.99,79.9,92.64,95.17,97.71,100.26,2026-01-08 15:30:00 IST,79.9,STOP_LOSS,-1.0,9,90.0,SHAKEOUT_RECLAIM,True,True,True,5.99,True,NONE
MBAPL,2026-02-16 15:30:00 IST,BULL,2026-02-16 09:15:00 IST,96.04,91.52,102.81,105.08,107.34,109.6,2026-02-18 15:30:00 IST,91.52,STOP_LOSS,-1.0,3,87.0,BULL_FLAG,True,True,True,4.7,True,NONE
MBAPL,2026-03-20 15:30:00 IST,SIDEWAYS,2026-03-20 09:15:00 IST,90.53,85.74,97.71,100.11,102.51,104.9,2026-03-31 15:30:00 IST,97.71,TARGET_1,1.5,6,87.0,SHAKEOUT_RECLAIM,True,True,True,5.29,True,NONE
MBAPL,2026-04-01 15:30:00 IST,BULL,2026-04-01 09:15:00 IST,100.87,94.87,109.87,112.87,115.87,118.87,2026-04-05 15:30:00 IST,109.87,TARGET_1,1.5,2,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,5.95,True,NONE
MBAPL,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,114.5,108.46,123.56,126.58,129.6,132.62,2026-06-30 15:30:00 IST,108.46,STOP_LOSS,-1.0,5,84.0,CUP_HANDLE,True,True,True,5.28,True,NONE
MBAPL,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,118.65,113.49,126.39,128.97,131.55,134.13,2026-07-02 15:30:00 IST,126.39,TARGET_1,1.5,2,98.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.35,True,NONE
MBAPL,2026-07-08 15:30:00 IST,BULL,2026-07-08 09:15:00 IST,118.05,112.32,126.65,129.51,132.38,135.24,2026-07-08 15:30:00 IST,126.65,TARGET_1,1.5,1,88.0,DOUBLE_BOTTOM,True,True,True,4.85,True,NONE
MBAPL,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,131.6,123.7,143.45,147.4,151.35,155.3,2026-07-19 15:30:00 IST,143.45,TARGET_1,1.5,2,96.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MBAPL,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,163.95,154.11,178.71,183.63,188.55,193.47,2026-08-23 15:30:00 IST,168.91,TIMEOUT_20D,0.5,20,90.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
MCX,2025-11-26 15:30:00 IST,BULL,2025-11-26 09:15:00 IST,2056.6,1933.2,2241.7,2303.4,2365.1,2426.8,2025-12-23 15:30:00 IST,2165.0,TIMEOUT_20D,0.88,20,88.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
MCX,2025-12-22 15:30:00 IST,BULL,2025-12-22 09:15:00 IST,2164.2,2034.35,2358.97,2423.9,2488.82,2553.75,2026-01-13 15:30:00 IST,2358.97,TARGET_1,1.5,16,81.0,V_REVERSAL,True,True,True,6.0,True,NONE
MCX,2026-01-27 15:30:00 IST,BULL,2026-01-27 09:15:00 IST,2418.0,2272.92,2635.62,2708.16,2780.7,2853.24,2026-01-28 15:30:00 IST,2635.62,TARGET_1,1.5,2,93.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MCX,2026-05-11 15:30:00 IST,BULL,2026-05-11 09:15:00 IST,3187.9,2996.63,3474.8,3570.44,3666.07,3761.71,2026-05-20 15:30:00 IST,3474.8,TARGET_1,1.5,8,85.0,V_REVERSAL,True,True,True,6.0,True,NONE
MCX,2026-06-29 15:30:00 IST,SIDEWAYS,2026-06-29 09:15:00 IST,2914.5,2739.63,3176.8,3264.24,3351.67,3439.11,2026-07-05 15:30:00 IST,2739.63,STOP_LOSS,-1.0,5,95.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MCX,2026-07-08 15:30:00 IST,BEAR,2026-07-08 09:15:00 IST,2742.0,2577.48,2988.78,3071.04,3153.3,3235.56,2026-08-04 15:30:00 IST,2577.48,STOP_LOSS,-1.0,20,89.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
MCX,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,2759.3,2593.74,3007.64,3090.42,3173.2,3255.98,2026-08-12 15:30:00 IST,3007.64,TARGET_1,1.5,3,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
MCX,2026-08-18 15:30:00 IST,BULL,2026-08-18 09:15:00 IST,3040.0,2877.64,3283.54,3364.72,3445.9,3527.08,2026-08-24 15:30:00 IST,3283.54,TARGET_1,1.5,5,89.0,BULL_FLAG,True,True,True,5.34,True,NONE
MEDANTA,2026-01-07 15:30:00 IST,SIDEWAYS,2026-01-07 09:15:00 IST,1238.5,1164.19,1349.96,1387.12,1424.27,1461.43,2026-01-11 15:30:00 IST,1164.19,STOP_LOSS,-1.0,3,86.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
MEDANTA,2026-02-02 15:30:00 IST,SIDEWAYS,2026-02-02 09:15:00 IST,1140.2,1071.79,1242.81,1277.02,1311.23,1345.43,2026-03-01 15:30:00 IST,1130.0,TIMEOUT_20D,-0.15,20,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
MEDANTA,2026-04-01 15:30:00 IST,BEAR,2026-04-01 09:15:00 IST,989.2,951.22,1046.17,1065.16,1084.15,1103.14,2026-04-07 15:30:00 IST,1046.17,TARGET_1,1.5,4,89.0,SHAKEOUT_RECLAIM,True,True,True,3.84,True,NONE
MEDANTA,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,1171.5,1101.21,1276.93,1312.08,1347.22,1382.37,2026-05-14 15:30:00 IST,1276.93,TARGET_1,1.5,9,87.0,CUP_HANDLE,True,True,True,6.0,True,NONE
MEDANTA,2026-05-11 15:30:00 IST,BULL,2026-05-11 09:15:00 IST,1239.2,1164.85,1350.72,1387.9,1425.08,1462.25,2026-05-31 15:30:00 IST,1164.85,STOP_LOSS,-1.0,15,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
MEDANTA,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,1288.1,1245.48,1352.03,1373.34,1394.65,1415.96,2026-07-02 15:30:00 IST,1352.03,TARGET_1,1.5,9,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.31,True,NONE
MEDANTA,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,1406.7,1359.46,1477.56,1501.18,1524.8,1548.42,2026-07-30 15:30:00 IST,1359.46,STOP_LOSS,-1.0,4,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.36,True,NONE
