scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_uptrend,gate_pullback_zone,gate_vol_dryup
PULLBACK,APOLLOTYRE,2020-10-19,BULL,131.4,123.76,146.68,146.68,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2020-10-20,BULL,131.7,124.61,145.88,145.88,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-03-23,BULL,229.15,212.2,263.06,224.3,TIME_EXPIRY,-0.2861,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-04-01,BULL,236.05,219.54,269.06,219.54,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-05-24,BULL,218.95,205.78,245.29,237.4,TIME_EXPIRY,1.4009,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-05-26,BULL,222.1,209.15,248.0,235.55,TIME_EXPIRY,1.0384,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-05-27,BULL,223.2,210.64,248.32,240.8,TIME_EXPIRY,1.401,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-06-21,BULL,226.1,215.94,246.41,228.8,TIME_EXPIRY,0.2659,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-07-01,BULL,227.85,217.19,249.16,231.15,TIME_EXPIRY,0.3096,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-07-05,BULL,228.8,218.77,248.86,225.35,TIME_EXPIRY,-0.3441,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-07-07,BULL,231.1,221.68,249.94,221.68,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-07-09,BULL,228.2,218.71,247.18,222.25,TIME_EXPIRY,-0.6269,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-07-23,BULL,226.8,217.89,244.62,217.89,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-09-03,BULL,223.05,213.9,241.34,213.9,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-10-04,BULL,228.1,218.1,248.1,248.1,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-11-09,BULL,231.3,219.29,255.32,219.29,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2021-11-10,BULL,233.15,221.58,256.3,221.58,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2022-10-10,BULL,270.45,253.92,303.5,281.3,TIME_EXPIRY,0.6565,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2022-10-12,BULL,273.05,256.5,306.16,288.5,TIME_EXPIRY,0.9334,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2022-10-17,BULL,276.5,261.94,305.62,292.95,TIME_EXPIRY,1.13,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2022-11-23,BULL,284.0,270.29,311.41,311.41,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2022-12-26,BULL,320.35,307.58,345.9,327.2,TIME_EXPIRY,0.5363,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-01-13,BULL,320.8,306.63,349.14,306.63,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-01-17,BULL,319.25,305.82,346.11,305.82,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-01-18,BULL,323.3,310.4,349.1,310.4,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-01-23,BULL,316.15,304.17,340.1,340.1,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-02-08,BULL,332.65,317.92,362.1,328.65,TIME_EXPIRY,-0.2716,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-02-09,BULL,333.45,318.96,362.42,327.85,TIME_EXPIRY,-0.3866,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-02-13,BULL,331.15,316.42,360.6,316.42,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-02-15,BULL,327.8,313.13,357.14,313.13,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-02-16,BULL,334.15,319.26,363.94,319.26,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-04-03,BULL,322.8,311.66,345.08,334.7,TIME_EXPIRY,1.0685,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-04-17,BULL,325.35,315.08,345.88,345.88,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-07-05,BULL,399.05,384.6,427.94,427.94,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-07-25,BULL,420.1,405.72,448.87,438.1,TIME_EXPIRY,1.2513,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-07-28,BULL,424.3,411.1,450.69,411.1,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-08-03,BULL,431.55,417.26,460.13,417.26,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-10-31,BULL,381.3,369.03,405.85,405.85,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2023-12-26,BULL,430.35,408.67,473.71,468.35,TIME_EXPIRY,1.7529,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-05-18,BULL,492.6,468.94,539.92,468.94,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-06-07,BULL,485.05,459.66,535.84,499.15,TIME_EXPIRY,0.5552,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-06-10,BULL,487.15,462.22,537.01,519.25,TIME_EXPIRY,1.2876,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-07-24,BULL,539.25,512.54,592.68,520.2,TIME_EXPIRY,-0.7131,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-09-23,BULL,520.05,503.61,552.92,552.92,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-10-16,BULL,518.8,495.61,565.18,495.61,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-12-02,BULL,513.75,492.38,556.49,556.49,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-12-03,BULL,521.45,499.72,564.91,532.85,TIME_EXPIRY,0.5247,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2024-12-19,BULL,530.0,512.79,564.41,512.79,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-09-15,BULL,479.2,460.39,516.82,465.55,TIME_EXPIRY,-0.7257,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-09-30,BULL,472.95,455.01,508.84,486.8,TIME_EXPIRY,0.7719,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-10-07,BULL,478.5,461.8,511.9,511.9,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-10-15,BULL,486.8,469.92,520.56,520.56,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-10-16,BULL,489.95,473.88,522.08,522.08,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APOLLOTYRE,2025-11-07,BULL,515.4,494.14,557.91,512.4,TIME_EXPIRY,-0.1411,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-01-13,BULL,351.35,331.64,390.78,360.65,TIME_EXPIRY,0.4718,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-01-19,BULL,351.45,330.09,394.18,394.18,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-01-20,BULL,351.3,330.56,392.79,392.79,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-02-15,BULL,360.05,334.8,410.55,334.8,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-02-16,BULL,366.85,342.43,415.69,342.43,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-10-20,BULL,326.65,308.9,362.16,308.9,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-11-10,BULL,326.6,307.34,365.11,314.95,TIME_EXPIRY,-0.605,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-11-16,BULL,321.8,303.73,357.94,313.8,TIME_EXPIRY,-0.4427,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-11-17,BULL,324.9,307.47,359.75,307.47,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-11-29,BULL,315.1,301.17,342.96,301.17,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2022-12-29,BULL,313.4,297.0,346.2,297.0,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-09-20,BULL,274.95,263.13,298.58,298.58,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-09-21,BULL,275.45,263.55,299.26,292.35,TIME_EXPIRY,1.4199,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-09-22,BULL,277.1,265.3,300.71,291.6,TIME_EXPIRY,1.2283,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-10-25,BULL,285.35,273.67,308.71,288.65,TIME_EXPIRY,0.2826,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-10-26,BULL,281.8,270.17,305.06,286.1,TIME_EXPIRY,0.3698,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2023-10-27,BULL,290.65,279.47,313.01,279.47,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-02-13,BULL,350.25,329.04,392.66,336.2,TIME_EXPIRY,-0.6625,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-02-14,BULL,357.9,336.07,401.56,336.07,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-02-20,BULL,348.5,327.33,390.84,327.33,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-02-29,BULL,352.15,330.67,395.1,330.67,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-05-02,BULL,330.05,314.52,361.11,314.52,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-06-28,BULL,329.95,311.36,367.13,328.15,TIME_EXPIRY,-0.0968,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-10-23,BULL,355.45,330.23,405.9,340.9,TIME_EXPIRY,-0.5769,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-10-29,BULL,344.75,319.26,395.72,327.45,TIME_EXPIRY,-0.6788,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-10-30,BULL,348.55,322.82,400.02,322.82,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2024-10-31,BULL,355.7,330.08,406.93,330.08,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2025-07-17,BULL,344.65,332.44,369.07,332.44,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2025-08-12,BULL,344.55,326.7,380.26,326.7,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2025-09-08,BULL,345.05,330.04,375.07,330.04,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2026-07-28,BULL,281.3,268.67,306.55,268.67,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,APTUS,2026-07-29,BULL,281.85,269.76,306.03,269.76,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2018-04-02,BULL,810.6,776.97,877.86,823.45,TIME_EXPIRY,0.3821,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2018-04-03,BULL,811.8,778.68,878.04,819.6,TIME_EXPIRY,0.2355,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2018-04-16,BULL,823.45,796.63,877.1,861.4,TIME_EXPIRY,1.4148,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2019-12-09,BULL,732.1,698.57,799.16,717.35,TIME_EXPIRY,-0.4399,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2019-12-24,BULL,721.8,692.46,780.49,720.35,TIME_EXPIRY,-0.0494,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2019-12-27,BULL,715.9,687.84,772.02,734.6,TIME_EXPIRY,0.6665,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2019-12-30,BULL,723.4,695.32,779.57,741.6,TIME_EXPIRY,0.6481,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2019-12-31,BULL,724.35,697.74,777.58,759.45,TIME_EXPIRY,1.3189,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-01-02,BULL,726.9,701.83,777.03,777.03,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-02-17,BULL,762.8,726.45,835.5,726.45,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-02-18,BULL,777.25,740.76,850.24,740.76,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-02-19,BULL,784.8,748.56,857.27,748.56,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-09-02,BULL,745.2,714.32,806.96,714.32,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-09-11,BULL,746.9,715.59,809.52,715.59,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-09-28,BULL,746.9,709.38,821.94,731.45,TIME_EXPIRY,-0.4118,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-09-29,BULL,755.7,718.15,830.8,729.55,TIME_EXPIRY,-0.6964,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-09-30,BULL,764.15,726.92,838.61,726.92,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-10-09,BULL,740.85,706.63,809.3,761.0,TIME_EXPIRY,0.5888,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2020-11-04,BULL,789.75,754.44,860.36,834.55,TIME_EXPIRY,1.2689,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2021-01-28,BULL,962.3,916.84,1053.22,916.84,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2021-02-04,BULL,960.65,911.56,1058.84,911.56,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2021-02-12,BULL,987.65,935.48,1091.99,935.48,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-02-14,BULL,603.4,576.19,657.83,576.19,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-02-15,BULL,607.65,580.82,661.3,580.82,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-02-17,BULL,605.0,578.44,658.12,578.44,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-04-11,BULL,582.2,564.77,617.06,602.0,TIME_EXPIRY,1.136,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-04-28,BULL,601.1,581.06,641.19,624.1,TIME_EXPIRY,1.1475,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-05-04,BULL,595.1,575.45,634.41,634.41,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-05-30,BULL,608.2,583.94,656.73,624.4,TIME_EXPIRY,0.6677,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-06-06,BULL,618.55,593.78,668.08,634.45,TIME_EXPIRY,0.642,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-06-08,BULL,625.85,602.27,673.0,634.35,TIME_EXPIRY,0.3605,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-06-14,BULL,628.25,606.96,670.84,655.65,TIME_EXPIRY,1.2868,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-06-23,BULL,635.05,614.84,675.48,675.48,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-06-26,BULL,645.3,625.03,685.84,685.84,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-09-26,BULL,641.85,623.77,678.01,642.2,TIME_EXPIRY,0.0194,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-10-11,BULL,642.2,623.45,679.69,623.45,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-10-13,BULL,647.65,631.09,680.78,631.09,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2023-11-12,BULL,638.7,619.19,677.72,677.72,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-01-24,BULL,799.7,767.27,864.56,864.56,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-02-14,BULL,859.5,817.06,944.37,834.1,TIME_EXPIRY,-0.5986,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-02-23,BULL,855.1,812.81,939.68,869.35,TIME_EXPIRY,0.3369,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-03-01,BULL,846.3,809.1,920.71,809.1,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-03-02,BULL,848.75,812.6,921.06,812.6,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-07-23,BULL,1545.95,1416.38,1805.1,1466.45,TIME_EXPIRY,-0.6136,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2024-11-01,BULL,1405.3,1332.27,1551.36,1332.27,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2025-10-30,BULL,1016.45,995.04,1059.28,995.04,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2026-08-24,BULL,922.8,881.08,1006.24,881.08,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARE&M,2026-08-28,BULL,921.35,883.21,997.63,883.21,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2019-06-11,BULL,63.0,57.84,73.31,57.84,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2019-06-14,BULL,61.25,56.16,71.43,56.16,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2019-06-17,BULL,59.5,54.5,69.49,54.5,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2021-09-01,BULL,109.25,96.25,135.24,125.25,TIME_EXPIRY,1.231,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-01-14,BULL,185.05,173.21,208.73,173.21,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-02-15,BULL,180.2,168.2,204.21,168.2,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-02-17,BULL,180.1,168.8,202.7,168.8,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-02-18,BULL,181.15,169.16,205.14,169.16,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-04-13,BULL,155.35,143.78,178.49,160.55,TIME_EXPIRY,0.4495,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-04-18,BULL,161.6,150.1,184.6,155.25,TIME_EXPIRY,-0.5521,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-10-11,BULL,224.35,201.93,269.18,225.55,TIME_EXPIRY,0.0535,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-10-13,BULL,221.75,199.9,265.44,225.1,TIME_EXPIRY,0.1533,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2022-12-13,BULL,235.15,220.75,263.96,220.75,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2023-01-05,BULL,226.7,210.05,260.0,223.05,TIME_EXPIRY,-0.2192,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-02-13,BULL,341.2,301.21,421.19,367.75,TIME_EXPIRY,0.6639,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-02-29,BULL,344.8,313.53,407.34,313.53,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-03-02,BULL,349.3,321.31,405.28,321.31,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-04-05,BULL,356.95,324.52,421.8,360.2,TIME_EXPIRY,0.1002,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-04-16,BULL,363.9,331.29,429.13,366.6,TIME_EXPIRY,0.0828,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-05-18,BULL,345.5,320.2,396.1,320.2,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-07-22,BULL,363.8,339.46,412.48,339.46,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-09-05,BULL,334.7,310.61,382.89,353.5,TIME_EXPIRY,0.7803,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ARIHANTSUP,2024-09-12,BULL,340.85,315.65,391.24,391.24,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
