scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,HCLTECH,2024-09-02,BULL,1806.65,1746.54,1926.86,1746.54,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HCLTECH,2024-10-15,BULL,1870.1,1807.96,1994.38,1807.96,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HCLTECH,2024-12-05,BULL,1924.0,1861.55,2048.91,1903.0,TIME_EXPIRY,-0.3363,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HCLTECH,2025-01-10,BULL,1995.1,1925.84,2133.61,1925.84,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-05-23,BULL,871.5,838.69,937.12,923.0,TIME_EXPIRY,1.5695,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-06-04,BULL,905.0,877.74,959.52,959.52,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-06-13,BULL,948.0,919.84,1004.32,919.84,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-06-14,BULL,968.0,938.38,1027.25,938.38,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-06-27,BULL,1018.5,980.81,1093.88,980.81,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-07-18,BULL,1085.0,1032.95,1189.1,1032.95,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-07-19,BULL,1159.0,1102.19,1272.62,1102.19,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-08-27,BULL,1206.0,1142.62,1332.75,1332.75,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-08-30,BULL,1276.0,1209.74,1408.52,1304.0,TIME_EXPIRY,0.4226,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-10-22,BULL,1510.5,1435.5,1660.5,1508.5,TIME_EXPIRY,-0.0267,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-11-08,BULL,1596.0,1515.45,1757.1,1757.1,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-11-11,BULL,1673.5,1588.15,1844.2,1844.2,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2019-11-13,BULL,1798.0,1702.56,1988.88,1768.5,TIME_EXPIRY,-0.3091,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2020-02-06,BULL,1659.0,1600.91,1775.18,1600.91,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-01-01,BULL,1499.0,1427.79,1641.42,1641.42,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-03-03,BULL,1594.5,1532.62,1718.25,1532.62,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-05-28,BULL,1485.0,1445.14,1564.72,1564.72,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-07-15,BULL,1543.0,1499.58,1629.85,1629.85,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-08-27,BULL,1515.0,1467.86,1609.28,1609.28,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-09-03,BULL,1582.0,1533.44,1679.12,1679.12,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2021-09-08,BULL,1634.0,1575.65,1750.7,1575.65,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2022-12-01,BULL,1100.0,1070.75,1158.5,1145.5,TIME_EXPIRY,1.5556,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2022-12-07,BULL,1137.0,1104.94,1201.12,1104.94,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2023-12-05,BULL,1515.0,1465.31,1614.38,1614.38,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2023-12-19,BULL,1561.0,1512.36,1658.28,1658.28,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2024-02-13,BULL,1882.5,1806.41,2034.68,1876.5,TIME_EXPIRY,-0.0789,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2024-10-16,BULL,2414.0,2316.99,2608.02,2316.99,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2025-06-06,BULL,2544.0,2449.72,2732.55,2449.72,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2025-07-15,BULL,2642.0,2556.57,2812.85,2812.85,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2025-07-16,BULL,2677.0,2592.25,2846.5,2846.5,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2025-07-17,BULL,2755.0,2667.62,2929.75,2842.5,TIME_EXPIRY,1.0014,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCAMC,2026-08-25,BULL,2698.0,2624.71,2844.58,2624.71,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-03-30,BULL,366.6,360.17,379.46,360.17,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-04-21,BULL,374.2,366.69,389.22,389.22,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-04-24,BULL,383.2,375.13,399.34,375.13,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-04-27,BULL,392.2,382.62,411.36,382.62,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-05-25,BULL,404.3,396.57,419.76,417.2,TIME_EXPIRY,1.6683,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-07-27,BULL,447.4,438.32,465.56,438.32,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2017-09-11,BULL,455.8,446.82,473.76,446.82,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2018-04-20,BULL,489.0,478.4,510.21,478.4,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2018-05-31,BULL,534.8,522.41,559.58,522.41,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2019-03-12,BULL,542.8,531.27,565.85,565.85,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2019-03-13,BULL,556.6,544.33,581.14,581.14,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2019-09-20,BULL,599.8,579.97,639.46,639.46,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2019-12-18,BULL,646.2,632.58,673.44,632.58,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2020-10-08,BULL,595.9,574.94,637.81,605.4,TIME_EXPIRY,0.4534,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2020-10-09,BULL,616.8,594.92,660.56,594.92,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2020-10-21,BULL,623.4,599.8,670.59,599.8,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2020-11-10,BULL,696.8,670.33,749.74,713.3,TIME_EXPIRY,0.6234,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2020-11-24,BULL,719.1,691.9,773.49,691.9,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2021-02-02,BULL,780.3,749.26,842.37,777.2,TIME_EXPIRY,-0.0999,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2021-07-06,BULL,767.4,750.37,801.46,750.37,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2021-09-24,BULL,800.8,782.16,838.09,814.8,TIME_EXPIRY,0.7509,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2022-09-14,BULL,764.3,745.79,801.32,745.79,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2022-11-11,BULL,805.6,782.9,850.99,798.9,TIME_EXPIRY,-0.2952,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2023-01-24,BULL,847.8,826.96,889.48,826.96,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2023-04-05,BULL,826.9,806.16,868.39,832.1,TIME_EXPIRY,0.2507,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2023-05-04,BULL,863.9,846.27,899.16,846.27,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2023-06-28,BULL,838.1,822.65,869.0,869.0,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2024-06-25,BULL,855.7,828.62,909.85,828.62,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2025-04-22,BULL,980.8,950.68,1041.04,950.68,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCBANK,2025-06-26,BULL,1010.9,990.32,1052.06,990.32,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2018-04-02,BULL,482.65,462.48,522.99,493.15,TIME_EXPIRY,0.5205,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2018-04-26,BULL,533.05,510.15,578.84,510.15,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2018-07-20,BULL,489.6,471.34,526.12,471.34,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2018-07-27,BULL,508.4,487.84,549.52,487.84,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2019-10-30,BULL,632.45,605.58,686.18,605.58,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2020-11-17,BULL,670.05,647.17,715.82,647.17,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-01-05,BULL,713.75,689.33,762.58,689.33,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-06-18,BULL,709.2,692.11,743.38,692.11,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-06-21,BULL,718.75,700.95,754.34,700.95,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-08-25,BULL,687.55,671.95,718.75,718.75,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-08-26,BULL,698.85,683.16,730.22,730.22,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-09-02,BULL,759.0,738.5,800.0,738.5,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2021-11-12,BULL,720.6,700.82,760.16,700.82,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-01-03,BULL,595.6,579.21,628.38,605.25,TIME_EXPIRY,0.5887,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-06-16,BULL,609.55,589.01,650.64,650.64,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-06-19,BULL,626.55,605.09,669.46,669.46,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-06-20,BULL,643.7,621.64,687.82,621.64,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-06-27,BULL,667.2,641.21,719.18,641.21,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-11-17,BULL,651.8,632.95,689.5,689.5,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-11-21,BULL,667.9,649.61,704.48,671.25,TIME_EXPIRY,0.1832,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-11-30,BULL,690.75,673.33,725.6,673.33,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2023-12-12,BULL,707.35,685.35,751.34,685.35,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2025-05-23,BULL,780.4,753.73,833.74,753.73,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2025-05-28,BULL,789.45,765.36,837.64,765.36,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2025-06-26,BULL,799.45,776.48,845.38,776.48,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HDFCLIFE,2025-06-27,BULL,806.95,783.55,853.75,783.55,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2017-05-11,BULL,139.65,132.79,153.38,132.79,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2018-01-04,BULL,164.65,156.76,180.44,180.44,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2019-03-05,BULL,170.1,161.76,186.78,176.15,TIME_EXPIRY,0.7254,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2019-03-07,BULL,176.0,167.36,193.28,174.75,TIME_EXPIRY,-0.1447,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2019-05-20,BULL,195.15,186.41,212.62,212.62,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2019-11-05,BULL,197.45,189.44,213.48,189.44,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2020-10-22,BULL,197.4,189.2,213.81,189.2,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2020-11-17,BULL,205.95,196.92,224.0,196.92,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2020-11-27,BULL,208.25,199.42,225.91,199.42,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2020-12-30,BULL,229.25,217.5,252.75,221.5,TIME_EXPIRY,-0.6596,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2021-04-01,BULL,239.05,228.42,260.3,228.42,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2021-09-15,BULL,274.25,264.76,293.23,264.76,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2023-12-08,BULL,210.3,203.1,224.71,224.71,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEIDELBERG,2024-07-16,BULL,237.41,226.24,259.76,226.24,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-02-01,BULL,264.05,251.4,289.34,289.34,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-02-13,BULL,295.6,280.5,325.81,280.5,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-04-20,BULL,287.4,274.46,313.27,288.0,TIME_EXPIRY,0.0464,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-07-19,BULL,307.0,290.44,340.11,340.11,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-07-21,BULL,323.8,306.87,357.66,332.05,TIME_EXPIRY,0.4873,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-08-24,BULL,349.0,330.57,385.86,385.86,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-08-28,BULL,362.1,343.07,400.17,370.35,TIME_EXPIRY,0.4334,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-08-29,BULL,371.1,351.26,410.78,370.55,TIME_EXPIRY,-0.0277,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-10-09,BULL,390.45,372.46,426.44,426.44,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2017-12-20,BULL,421.0,398.65,465.71,424.3,TIME_EXPIRY,0.1476,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2018-03-15,BULL,387.8,369.69,424.02,369.69,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2020-12-09,BULL,167.1,158.56,184.18,158.56,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-04-28,BULL,190.8,177.08,218.25,177.08,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-06-07,BULL,217.4,201.94,248.32,201.94,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-06-08,BULL,224.75,208.67,256.9,208.67,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-07-02,BULL,240.45,222.14,277.07,236.75,TIME_EXPIRY,-0.2021,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-07-05,BULL,253.8,235.74,289.91,235.74,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2021-10-27,BULL,272.05,256.93,302.29,256.93,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2022-01-13,BULL,223.1,212.76,243.78,212.76,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2022-12-02,BULL,175.2,168.86,187.89,168.86,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2023-07-10,BULL,223.7,213.51,244.08,244.08,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2023-07-18,BULL,239.35,228.45,261.15,261.15,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2023-07-20,BULL,247.35,235.44,271.16,271.16,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2023-07-21,BULL,268.45,255.25,294.85,255.25,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2023-12-26,BULL,303.4,288.68,332.84,288.68,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-01-16,BULL,323.95,303.29,365.27,315.45,TIME_EXPIRY,-0.4114,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-01-29,BULL,338.25,319.38,375.99,319.38,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-02-27,BULL,346.3,329.3,380.29,329.3,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-05-08,BULL,359.4,344.18,389.84,344.18,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-06-05,BULL,546.5,512.35,614.8,614.8,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-06-06,BULL,601.15,565.1,673.24,673.24,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-06-07,BULL,661.25,621.78,740.2,621.78,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-07-24,BULL,604.35,572.55,667.94,572.55,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-09-20,BULL,598.65,568.97,658.01,625.85,TIME_EXPIRY,0.9164,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2024-09-27,BULL,633.05,602.71,693.72,602.71,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HERITGFOOD,2025-09-18,BULL,527.55,503.95,574.75,503.95,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2017-05-11,BULL,3361.8,3263.19,3559.01,3559.01,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2017-05-12,BULL,3441.5,3338.42,3647.66,3647.66,TARGET,2.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2017-06-02,BULL,3749.75,3607.07,4035.1,3697.0,TIME_EXPIRY,-0.3697,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2017-08-04,BULL,3856.55,3756.18,4057.29,3756.18,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2020-08-17,BULL,2827.2,2703.54,3074.53,3074.53,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2020-08-26,BULL,3060.75,2927.73,3326.8,2927.73,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2022-08-17,BULL,2813.45,2720.29,2999.77,2720.29,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2022-11-10,BULL,2612.5,2539.22,2759.06,2683.5,TIME_EXPIRY,0.9689,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HEROMOTOCO,2022-11-28,BULL,2683.5,2604.84,2840.82,2647.35,TIME_EXPIRY,-0.4596,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
