scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_20d_high,gate_vol_surge,gate_rsi_corridor,gate_candle_struct,gate_atr_tightness,gate_52w_prox,naive_baseline_fired,data_source_flags
EOD,KEC,2023-05-10 15:30:00 IST,BULL,2023-05-10 09:15:00 IST,552.3,526.06,591.65,604.77,617.89,631.0,2023-05-12 15:30:00 IST,526.06,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KEI,2021-01-18 15:30:00 IST,BULL,2021-01-18 09:15:00 IST,508.1,483.16,545.52,557.99,570.46,582.93,2021-01-28 15:30:00 IST,483.16,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KEI,2023-06-14 15:30:00 IST,BULL,2023-06-14 09:15:00 IST,2205.7,2104.9,2356.9,2407.3,2457.7,2508.1,2023-06-28 15:30:00 IST,2318.8,TIME_EXPIRY,1.122,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KEI,2023-12-07 15:30:00 IST,BULL,2023-12-07 09:15:00 IST,3032.25,2875.38,3267.56,3345.99,3424.42,3502.86,2023-12-21 15:30:00 IST,2875.38,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KEI,2024-06-10 15:30:00 IST,BULL,2024-06-10 09:15:00 IST,4565.7,4262.33,5020.75,5172.44,5324.12,5475.8,2024-06-24 15:30:00 IST,4500.0,TIME_EXPIRY,-0.2166,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KERNEX,2026-06-01 15:30:00 IST,BULL,2026-06-01 09:15:00 IST,1836.7,1695.42,2048.63,2119.27,2189.91,2260.56,2026-06-15 15:30:00 IST,2037.2,TIME_EXPIRY,1.4191,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIMS,2022-08-11 15:30:00 IST,BULL,2022-08-11 09:15:00 IST,255.4,245.56,270.16,275.08,280.0,284.92,2022-08-15 15:30:00 IST,245.56,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KINGFA,2025-08-18 15:30:00 IST,BULL,2025-08-18 09:15:00 IST,4145.3,3892.8,4524.04,4650.29,4776.54,4902.78,2025-08-20 15:30:00 IST,4650.29,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KINGFA,2026-08-07 15:30:00 IST,BULL,2026-08-07 09:15:00 IST,5549.5,5288.5,5941.0,6071.5,6202.0,6332.5,2026-08-12 15:30:00 IST,6071.5,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRIINDUS,2018-01-04 15:30:00 IST,BULL,2018-01-04 09:15:00 IST,575.8,542.22,626.17,642.96,659.75,676.54,2018-01-11 15:30:00 IST,642.96,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRIINDUS,2019-09-16 15:30:00 IST,BULL,2019-09-16 09:15:00 IST,497.6,468.13,541.81,556.54,571.28,586.01,2019-09-19 15:30:00 IST,468.13,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRIINDUS,2020-11-26 15:30:00 IST,BULL,2020-11-26 09:15:00 IST,523.6,491.9,571.15,587.0,602.85,618.7,2020-12-02 15:30:00 IST,491.9,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLOSBROS,2022-11-14 15:30:00 IST,BULL,2022-11-14 09:15:00 IST,398.15,369.83,440.62,454.78,468.94,483.1,2022-11-28 15:30:00 IST,398.95,TIME_EXPIRY,0.0283,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLOSBROS,2023-02-07 15:30:00 IST,BULL,2023-02-07 09:15:00 IST,347.55,329.37,374.82,383.91,393.0,402.09,2023-02-10 15:30:00 IST,383.91,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLOSBROS,2023-11-22 15:30:00 IST,BULL,2023-11-22 09:15:00 IST,967.15,907.57,1056.51,1086.3,1116.09,1145.88,2023-12-06 15:30:00 IST,960.65,TIME_EXPIRY,-0.1091,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLOSENG,2023-11-30 15:30:00 IST,BULL,2023-11-30 09:15:00 IST,597.65,566.68,644.11,659.59,675.08,690.56,2023-12-14 15:30:00 IST,636.45,TIME_EXPIRY,1.2528,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLPNU,2024-01-30 15:30:00 IST,BULL,2024-01-30 09:15:00 IST,333.4,316.02,359.47,368.16,376.84,385.53,2024-02-13 15:30:00 IST,342.7,TIME_EXPIRY,0.5352,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KIRLPNU,2024-04-22 15:30:00 IST,BULL,2024-04-22 09:15:00 IST,386.6,366.64,416.54,426.52,436.49,446.47,2024-04-25 15:30:00 IST,426.52,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KKCL,2025-09-16 15:30:00 IST,BULL,2025-09-16 09:15:00 IST,558.8,534.01,595.99,608.38,620.78,633.17,2025-09-29 15:30:00 IST,534.01,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KKCL,2026-05-06 15:30:00 IST,SIDEWAYS,2026-05-06 09:15:00 IST,500.6,475.11,538.84,551.58,564.33,577.08,2026-05-11 15:30:00 IST,475.11,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KMEW,2025-09-12 15:30:00 IST,BULL,2025-09-12 09:15:00 IST,1090.6,1001.05,1224.92,1269.7,1314.48,1359.25,2025-09-18 15:30:00 IST,1269.7,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KMEW,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,2036.2,1886.92,2260.12,2334.76,2409.4,2484.04,2026-05-18 15:30:00 IST,2060.1,TIME_EXPIRY,0.1601,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KMEW,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,2679.8,2492.72,2960.42,3053.96,3147.5,3241.04,2026-07-31 15:30:00 IST,2492.72,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KODYTECH,2023-12-18 15:30:00 IST,BULL,2023-12-18 09:15:00 IST,210.2,196.2,231.2,238.2,245.21,252.21,2023-12-20 15:30:00 IST,196.2,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KODYTECH,2026-08-31 15:30:00 IST,BULL,2026-08-31 09:15:00 IST,1489.45,1405.52,1615.35,1657.32,1699.28,1741.25,2026-09-15 15:30:00 IST,1405.52,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KOTAKBANK,2018-01-18 15:30:00 IST,BULL,2018-01-18 09:15:00 IST,209.3,205.31,215.29,217.28,219.28,221.27,2018-01-25 15:30:00 IST,217.28,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KOTAKBANK,2018-11-29 15:30:00 IST,BULL,2018-11-29 09:15:00 IST,242.6,234.27,255.09,259.25,263.41,267.58,2018-12-06 15:30:00 IST,234.27,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPIGREEN,2023-06-12 15:30:00 IST,BULL,2023-06-12 09:15:00 IST,149.25,139.47,163.92,168.81,173.7,178.59,2023-06-21 15:30:00 IST,168.81,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPIGREEN,2023-08-16 15:30:00 IST,SIDEWAYS,2023-08-16 09:15:00 IST,193.9,182.06,211.66,217.58,223.5,229.42,2023-08-21 15:30:00 IST,182.06,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPIGREEN,2023-12-12 15:30:00 IST,BULL,2023-12-12 09:15:00 IST,306.7,284.35,340.23,351.41,362.58,373.76,2023-12-20 15:30:00 IST,284.35,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPIGREEN,2025-10-20 15:30:00 IST,BULL,2025-10-20 09:15:00 IST,496.6,473.19,531.72,543.42,555.13,566.83,2025-11-03 15:30:00 IST,532.05,TIME_EXPIRY,1.5142,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPIL,2026-02-23 15:30:00 IST,BULL,2026-02-23 09:15:00 IST,1187.0,1127.05,1276.92,1306.9,1336.87,1366.84,2026-03-03 15:30:00 IST,1127.05,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2017-12-20 15:30:00 IST,BULL,2017-12-20 09:15:00 IST,153.2,146.62,163.07,166.36,169.64,172.93,2018-01-03 15:30:00 IST,165.05,TIME_EXPIRY,1.8016,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2021-12-16 15:30:00 IST,BULL,2021-12-16 09:15:00 IST,604.4,562.38,667.43,688.44,709.45,730.46,2021-12-27 15:30:00 IST,688.44,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2023-10-17 15:30:00 IST,BULL,2023-10-17 09:15:00 IST,793.05,759.44,843.46,860.26,877.07,893.87,2023-10-24 15:30:00 IST,759.44,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2024-03-26 15:30:00 IST,BULL,2024-03-26 09:15:00 IST,826.25,787.08,885.0,904.58,924.16,943.74,2024-04-09 15:30:00 IST,809.25,TIME_EXPIRY,-0.4341,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2024-09-19 15:30:00 IST,BULL,2024-09-19 09:15:00 IST,934.95,893.06,997.79,1018.74,1039.69,1060.64,2024-09-25 15:30:00 IST,1018.74,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KPRMILL,2025-05-08 15:30:00 IST,BULL,2025-05-08 09:15:00 IST,1188.85,1114.34,1300.62,1337.88,1375.13,1412.39,2025-05-09 15:30:00 IST,1337.88,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRBL,2017-03-30 15:30:00 IST,BULL,2017-03-30 09:15:00 IST,421.85,403.85,448.85,457.85,466.85,475.85,2017-03-31 15:30:00 IST,403.85,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRBL,2022-08-16 15:30:00 IST,BULL,2022-08-16 09:15:00 IST,273.85,258.43,296.97,304.68,312.39,320.1,2022-08-23 15:30:00 IST,304.68,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRBL,2023-12-29 15:30:00 IST,BULL,2023-12-29 09:15:00 IST,375.1,360.79,396.57,403.73,410.88,418.04,2024-01-12 15:30:00 IST,380.8,TIME_EXPIRY,0.3982,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRBL,2025-07-03 15:30:00 IST,BULL,2025-07-03 09:15:00 IST,396.8,376.18,427.73,438.04,448.34,458.65,2025-07-14 15:30:00 IST,376.18,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRISHANA,2025-07-24 15:30:00 IST,BULL,2025-07-24 09:15:00 IST,104.35,97.22,115.05,118.62,122.18,125.75,2025-08-07 15:30:00 IST,102.5,TIME_EXPIRY,-0.2594,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRISHANA,2026-04-02 15:30:00 IST,BULL,2026-04-02 09:15:00 IST,107.85,101.33,117.63,120.88,124.14,127.4,2026-04-08 15:30:00 IST,120.88,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRISHANA,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,146.8,139.92,157.12,160.56,163.99,167.43,2026-06-29 15:30:00 IST,139.92,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRISHNADEF,2025-11-14 15:30:00 IST,SIDEWAYS,2025-11-14 09:15:00 IST,846.25,807.55,904.3,923.65,943.0,962.35,2025-11-17 15:30:00 IST,807.55,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRISHNADEF,2026-01-05 15:30:00 IST,BULL,2026-01-05 09:15:00 IST,862.6,800.71,955.43,986.37,1017.32,1048.26,2026-01-09 15:30:00 IST,986.37,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRN,2025-02-03 15:30:00 IST,BULL,2025-02-03 09:15:00 IST,916.8,825.74,1053.39,1098.92,1144.44,1189.97,2025-02-11 15:30:00 IST,825.74,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRN,2026-08-12 15:30:00 IST,BULL,2026-08-12 09:15:00 IST,1331.9,1264.06,1433.67,1467.59,1501.51,1535.44,2026-08-14 15:30:00 IST,1467.59,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KROSS,2025-12-22 15:30:00 IST,BULL,2025-12-22 09:15:00 IST,198.5,186.87,215.95,221.77,227.59,233.4,2025-12-26 15:30:00 IST,186.87,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KROSS,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,215.94,202.3,236.4,243.23,250.05,256.87,2026-05-12 15:30:00 IST,202.3,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRSNAA,2023-08-29 15:30:00 IST,BULL,2023-08-29 09:15:00 IST,620.6,583.12,676.82,695.56,714.29,733.03,2023-09-05 15:30:00 IST,695.56,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KRSNAA,2024-06-12 15:30:00 IST,BULL,2024-06-12 09:15:00 IST,637.5,605.23,685.9,702.04,718.17,734.31,2024-06-26 15:30:00 IST,605.23,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSB,2017-06-28 15:30:00 IST,BULL,2017-06-28 09:15:00 IST,154.1,145.92,166.36,170.45,174.54,178.63,2017-07-12 15:30:00 IST,160.35,TIME_EXPIRY,0.7645,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSB,2018-04-19 15:30:00 IST,BULL,2018-04-19 09:15:00 IST,166.75,160.24,176.52,179.78,183.03,186.29,2018-04-26 15:30:00 IST,160.24,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSB,2022-05-20 15:30:00 IST,BULL,2022-05-20 09:15:00 IST,291.05,270.68,321.6,331.79,341.98,352.16,2022-05-31 15:30:00 IST,270.68,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSCL,2023-09-15 15:30:00 IST,BULL,2023-09-15 09:15:00 IST,605.55,574.2,652.57,668.24,683.92,699.59,2023-09-29 15:30:00 IST,607.8,TIME_EXPIRY,0.0718,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSCL,2025-02-25 15:30:00 IST,BULL,2025-02-25 09:15:00 IST,1024.1,948.99,1136.76,1174.31,1211.86,1249.42,2025-03-11 15:30:00 IST,1064.9,TIME_EXPIRY,0.5432,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSCL,2025-03-05 15:30:00 IST,BULL,2025-03-05 09:15:00 IST,1067.4,990.12,1183.31,1221.95,1260.59,1299.23,2025-03-19 15:30:00 IST,1221.95,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSHINTL,2026-03-20 15:30:00 IST,BULL,2026-03-20 09:15:00 IST,434.2,403.94,479.58,494.71,509.84,524.96,2026-04-02 15:30:00 IST,494.71,TARGET,2.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSL,2017-02-07 15:30:00 IST,SIDEWAYS,2017-02-07 09:15:00 IST,349.55,332.42,375.24,383.8,392.37,400.93,2017-02-21 15:30:00 IST,352.4,TIME_EXPIRY,0.1664,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSL,2021-05-19 15:30:00 IST,BULL,2021-05-19 09:15:00 IST,414.4,384.85,458.73,473.51,488.28,503.06,2021-05-26 15:30:00 IST,384.85,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSL,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,677.1,624.6,755.86,782.11,808.36,834.61,2024-02-14 15:30:00 IST,782.11,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KSL,2026-09-03 15:30:00 IST,BULL,2026-09-03 09:15:00 IST,950.2,889.12,1041.81,1072.35,1102.89,1133.43,2026-09-18 15:30:00 IST,955.05,TIME_EXPIRY,0.0794,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KTKBANK,2023-06-28 15:30:00 IST,BULL,2023-06-28 09:15:00 IST,171.9,164.48,183.03,186.74,190.44,194.15,2023-06-29 15:30:00 IST,186.74,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KTKBANK,2023-08-03 15:30:00 IST,BULL,2023-08-03 09:15:00 IST,216.45,204.76,233.99,239.83,245.68,251.53,2023-08-17 15:30:00 IST,227.65,TIME_EXPIRY,0.9579,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,KTKBANK,2026-07-30 15:30:00 IST,BULL,2026-07-30 09:15:00 IST,290.75,277.93,309.98,316.39,322.8,329.21,2026-08-06 15:30:00 IST,316.39,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LALPATHLAB,2018-06-22 15:30:00 IST,BULL,2018-06-22 09:15:00 IST,466.4,445.18,498.23,508.83,519.44,530.05,2018-07-06 15:30:00 IST,456.6,TIME_EXPIRY,-0.4619,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LALPATHLAB,2023-07-27 15:30:00 IST,BULL,2023-07-27 09:15:00 IST,1241.0,1194.16,1311.27,1334.69,1358.11,1381.54,2023-07-28 15:30:00 IST,1194.16,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LALPATHLAB,2025-07-31 15:30:00 IST,BULL,2025-07-31 09:15:00 IST,1575.4,1511.01,1671.98,1704.18,1736.37,1768.56,2025-08-14 15:30:00 IST,1673.9,TIME_EXPIRY,1.5298,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LAOPALA,2023-12-21 15:30:00 IST,BULL,2023-12-21 09:15:00 IST,399.7,383.74,423.64,431.62,439.6,447.58,2023-12-27 15:30:00 IST,383.74,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LAURUSLABS,2023-12-07 15:30:00 IST,BULL,2023-12-07 09:15:00 IST,390.05,378.2,407.82,413.75,419.67,425.6,2023-12-13 15:30:00 IST,378.2,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LAURUSLABS,2024-04-03 15:30:00 IST,BULL,2024-04-03 09:15:00 IST,439.85,418.58,471.76,482.39,493.02,503.66,2024-04-17 15:30:00 IST,426.5,TIME_EXPIRY,-0.6276,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LAURUSLABS,2026-08-27 15:30:00 IST,BULL,2026-08-27 09:15:00 IST,1929.4,1871.13,2016.8,2045.94,2075.07,2104.2,2026-08-31 15:30:00 IST,1871.13,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LEMONTREE,2022-11-30 15:30:00 IST,BULL,2022-11-30 09:15:00 IST,100.9,94.66,110.26,113.38,116.5,119.62,2022-12-06 15:30:00 IST,94.66,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LGBBROSLTD,2022-07-29 15:30:00 IST,BULL,2022-07-29 09:15:00 IST,703.3,666.83,758.0,776.24,794.47,812.71,2022-08-01 15:30:00 IST,666.83,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LICHSGFIN,2023-06-21 15:30:00 IST,BULL,2023-06-21 09:15:00 IST,397.2,384.84,415.74,421.92,428.1,434.28,2023-06-23 15:30:00 IST,384.84,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LICHSGFIN,2024-01-29 15:30:00 IST,BULL,2024-01-29 09:15:00 IST,600.0,573.48,639.77,653.03,666.29,679.55,2024-02-05 15:30:00 IST,653.03,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LICI,2024-01-16 15:30:00 IST,BULL,2024-01-16 09:15:00 IST,446.3,425.68,477.23,487.54,497.85,508.16,2024-01-30 15:30:00 IST,474.9,TIME_EXPIRY,1.3869,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LICI,2026-04-15 15:30:00 IST,BULL,2026-04-15 09:15:00 IST,421.1,401.82,450.02,459.67,469.31,478.95,2026-04-29 15:30:00 IST,406.2,TIME_EXPIRY,-0.7727,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINCOLN,2017-01-09 15:30:00 IST,SIDEWAYS,2017-01-09 09:15:00 IST,203.0,192.59,218.61,223.81,229.02,234.22,2017-01-12 15:30:00 IST,192.59,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINCOLN,2022-11-21 15:30:00 IST,BULL,2022-11-21 09:15:00 IST,322.45,310.88,339.81,345.6,351.38,357.17,2022-12-05 15:30:00 IST,345.6,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINCOLN,2023-02-21 15:30:00 IST,BULL,2023-02-21 09:15:00 IST,360.35,335.14,398.17,410.78,423.39,435.99,2023-02-28 15:30:00 IST,335.14,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINCOLN,2023-05-17 15:30:00 IST,BULL,2023-05-17 09:15:00 IST,429.9,407.7,463.2,474.3,485.4,496.5,2023-05-25 15:30:00 IST,407.7,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINCOLN,2024-12-03 15:30:00 IST,BULL,2024-12-03 09:15:00 IST,763.2,724.06,821.91,841.49,861.06,880.63,2024-12-04 15:30:00 IST,841.49,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINDEINDIA,2020-09-16 15:30:00 IST,BULL,2020-09-16 09:15:00 IST,814.6,761.9,893.65,920.0,946.35,972.7,2020-09-21 15:30:00 IST,761.9,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINDEINDIA,2024-01-19 15:30:00 IST,SIDEWAYS,2024-01-19 09:15:00 IST,5822.25,5619.86,6125.84,6227.03,6328.23,6429.42,2024-01-24 15:30:00 IST,5619.86,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LINDEINDIA,2024-03-11 15:30:00 IST,SIDEWAYS,2024-03-11 09:15:00 IST,5906.8,5669.99,6262.02,6380.42,6498.83,6617.24,2024-03-12 15:30:00 IST,6380.42,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LLOYDSME,2024-07-04 15:30:00 IST,BULL,2024-07-04 09:15:00 IST,775.1,732.76,838.61,859.78,880.94,902.11,2024-07-12 15:30:00 IST,732.76,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LT,2017-09-08 15:30:00 IST,BULL,2017-09-08 09:15:00 IST,1172.4,1140.72,1219.93,1235.77,1251.61,1267.45,2017-09-18 15:30:00 IST,1235.77,TARGET,2.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LT,2019-05-20 15:30:00 IST,BULL,2019-05-20 09:15:00 IST,1451.45,1404.34,1522.11,1545.67,1569.22,1592.77,2019-05-23 15:30:00 IST,1545.67,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LT,2019-09-23 15:30:00 IST,BULL,2019-09-23 09:15:00 IST,1528.5,1466.37,1621.7,1652.77,1683.83,1714.9,2019-09-25 15:30:00 IST,1466.37,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,LT,2021-07-14 15:30:00 IST,BULL,2021-07-14 09:15:00 IST,1544.7,1505.44,1603.58,1623.21,1642.84,1662.47,2021-07-15 15:30:00 IST,1623.21,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
